SMILES,shift_value,split
CC1CC(CNC(=O)NC2NNCS2)CCC1F,-120.42,Validation
CS(=O)(=O)N1CCC(OC2CCC(F)CC2)CC1,-122.38,Validation
N#CC1C[NH]C(C(=O)NC2CC(C(F)(F)F)CCN2)C1,-64.84,Validation
O=C(O)C1CN(C(=O)C2CCC(F)CC2)CCS1,-110.82,Validation
CC1NN(-C2CCC(F)CC2)CC1C(=O)O,-115.19,Validation
CC(C)(F)C(=O)C1=CC=CC=C1,-144.0,Validation
CC1NCSC1CNC1CNCC(F)C1,-126.54,Validation
O=C1CN(C(=O)NCCC2C(F)CCCC2Cl)CCN1,-114.44,Validation
CC1CC(C(=O)NC2CCCCC2F)NO1,-122.89,Validation
CCN1CC(NC(=O)C2CCC(Cl)CC2F)CCC1=O,-112.02,Validation
NS(=O)(=O)C1CCC(F)CC1,-106.08,Validation
CC1(C)COCCN1CC1CC(C#N)CCC1F,-106.49,Validation
CC1CCCC(C(=O)N2CCC(O)(C(F)(F)F)C2)C1C,-59.62,Validation
N#CC1CCC(OC[C@H]2C[C@@H](O)C2)CC1F,-105.67,Test
F/C(Cl)=C(/F)Cl,-106.0,Test
CC1(C)CN(CC(O)C(F)(F)F)CC2(CCCC2)O1,-78.51,Test
O=C1CC(C(F)(F)F)C(C(=O)O)CN1,-68.64,Test
CC1CCC(F)C(OCC2CNNN2C)C1,-139.94,Test
CC(F)CCN1CCC(O)CC12CCC2,-172.33,Test
FC(F)C#CC1=CC=CC=C1,-106.0,Test
CC1NC(CNC(=O)NC2CCCC(F)C2)N[NH]1,-112.53,Test
NC1NC(-C2CCC(F)CC2)N[NH]1,-111.26,Test
CCC1NNSC1C(=O)NC1CCCC(F)C1,-111.77,Test
CC1C(C(=O)N2CCOCC2)OC2CCC(F)CC12,-120.07,Test
NC1NCC(C(F)(F)F)S1,-54.77,Test
O=S(=O)(/N=C(/Cl)C(F)(F)F)C1=CC=CC=C1,-73.0,Test
N#CCC(F)(F)F,-65.0,Test
CNS(=O)(=O)C1CCC(C(=O)NC2CCCCC2F)O1,-122.61,Test
O=C(NCC1(O)CCCC1)C1CCC(Cl)C(F)C1,-114.93,Test
N#CC1CNN(CC2NCCN2C(F)F)C1,-93.21,Test
CC1CCCC(C(=O)N2CCN(CC(F)F)CC2)C1,-119.88,Test
O=C(O)C1CCOC2C(F)CCCC21,-138.82,Test
[H]/C(C1=CC=CC=C1)=C(/[H])C(F)(F)F,-58.0,Test
O=C(NCCC1C(F)CCCC1Cl)N1CCOCC1,-114.39,Test
CC1CC2CCC(F)CC2CN1CC(=O)O.Cl,-116.39,Test
FC1CCC(CNC2NNCS2)CC1,-115.51,Test
C=CC(=C)F,-120.0,Test
CC1CN(C(C)C2CCC(F)CC2)CCO1,-115.42,Test
O=C1NCCC1OC1CC(F)CCC1Cl,-112.31,Test
N#CC(F)C1=CC=C2C=CC=CC2=C1,-167.0,Test
FC1CCCNC1N1CCOC(C2CC2)C1,-127.61,Test
CC(C)N1CCC(NC(=O)C2CCCC(F)C2)CC1,-112.47,Test
N#CC(F)C1=CC=CC=C1,-168.0,Test
CCN(C(=O)C1CCOC1)C1CCC(Cl)C(F)C1,-113.1,Test
C[C@H]1C[C@@H](O)CCN1CC1CCCCC1F,-116.36,Test
CCC(=O)N1CCC(NC(=O)N(C)C2CCC(F)CC2)C1,-114.71,Test
NC1[NH]C(=O)NCC1F,-168.4,Test
O=S(=O)(C1=CC=CC=C1)C(F)(F)C1=CC=CS1,-93.0,Test
CC1NCN(CC2CCCNC2C(F)(F)F)N1,-63.96,Test
O[C@@H]1CCN(C2NCC(Cl)CC2F)C1,-131.94,Test
FCCBr,-212.0,Test
CN(CC1NCCCN1)C1CCC(F)CC1,-128.27,Test
FC(F)C1=NC=CN1,-114.0,Test
FC1=NC=CC2=CC=CC=C21,-71.0,Test
CC(NC(=O)C1CCOC1)C1CCCCC1F,-120.3,Test
OCC1NC(-C2CCCCC2C(F)(F)F)NS1,-58.25,Test
O=C(N1CCOCC1)N1CCOC2CCC(F)CC21,-122.23,Test
C#CC1=C(C(F)(F)F)C=CO1,-57.0,Test
O=C(NCC1CCN2CCNC2C1)NC1CCNCC1F,-144.84,Test
CC(F)CCN1CCS(=O)(=O)CC1,-171.87,Test
CC1NOC(C)C1C(=O)NC1CCCC(C(F)(F)F)C1,-62.5,Test
CC1CN(CC2CCC(F)CC2)CCO1,-115.26,Test
CC1CN(C2CCC(Cl)C(F)C2)CCN1,-115.37,Test
CC1CCC2CCCC(F)C2N1,-128.0,Test
CC1CN(C(=O)CCC2CCC(F)CC2)CC(C)O1,-117.31,Test
CCN(C1CCNCC1)S(=O)(=O)C1CCCCC1F,-109.56,Test
CC1=CC=C(/C(C)=C(/F)Cl)C=C1,-81.5,Test
CC1CC(NC(=O)C2CCC(C(F)(F)F)CC2)N(C)N1,-62.67,Test
NC1N[NH]C2CC(F)CCC12,-113.89,Test
NS(=O)(=O)C1CNCC(C(F)(F)F)C1,-62.6,Test
Cl.NC(C1CCCO1)C(F)(F)F,-75.37,Test
N#CC1CCN(C(=O)N2CCC3CCCC(F)C32)CC1,-122.84,Test
CC1NC(C(=O)N2CCCC2)NN1-C1CCC(F)CC1,-111.2,Test
CCC(F)C(C)C,-186.0,Test
Cl.NC1CCCOC2CCC(F)CC21,-118.36,Test
O=C(C1CCC1)N1CCOC2CC(F)CCC21,-114.68,Test
COCC1CC(C(=O)N2CCNC(C)C2)CCC1F,-115.72,Test
NC(=O)C1CSC(CC2CCCCC2F)N1,-117.84,Test
CCCCC/C=C/C=C/C(F)(F)F,-64.0,Test
FC(F)(F)CBr,-69.3,Test
OCC(F)(F)F,-78.0,Test
CCN1CCCN(C(=O)C(=O)NC2CCCC(F)C2)CC1,-111.74,Test
CC1CC(F)CC(C(=O)N2CCCC2C(=O)O)C1,-114.05,Test
O=C(C1CCCO1)N1CCCSC2CCC(F)CC21,-111.43,Test
CC1(CC2CCC(F)CC2)CCCN1,-117.1,Test
O=C1[NH]CCC2CCC(F)CC12,-112.71,Test
NC(=O)C1(C2CCC(C(F)(F)F)CC2)CC1,-61.86,Test
CC(=O)NC1CCC(OC2CCCC2)C(F)C1,-132.85,Test
CC(C(=O)O)N1CCC(C(F)(F)F)N1,-61.81,Test
COC1CCC(F)C(NC(=O)N2CCC3(CCOC3)C2)C1,-134.65,Test
CC1CC(F)CCC1NCC1CNCN1C,-127.46,Test
O=C(CC1(O)CCC1)N[C@@H]1CCCC[C@H]1F,-176.18,Test
O=C(C1CCC(-C2CCCCC2F)O1)N1CCOCC1,-114.35,Test
C#CC1=CC=C(C(F)(F)F)O1,-62.0,Test
O=C(O)C1C(F)CCC2CCNCC12,-124.55,Test
FC1(CC2=CC=CC=C2)CO1,-134.0,Test
CCN1CCC(N(C)C(=O)NC2CCCCC2F)C1,-121.27,Test
CN1CCN(C(=O)C2CC2)C2CC(F)CCC21,-126.63,Test
CS(=O)(=O)NC1CC(NC(=O)C2CCCO2)CCC1F,-128.97,Test
N#CC1CC(C(=O)N2CCOCC23CC3)CCC1F,-103.56,Test
Cl.NC[C@@H]1C[C@H]1C1CCCC(C(F)(F)F)C1,-62.25,Test
F[C@@H]1CCCC[C@H]1NCC1CSNN1,-176.19,Test
O=C(NC1CCCC(F)C1)[C@H]1CNCCO1,-112.18,Test
CN1CCC(NC(=O)C2CC(Cl)CCC2F)N1,-117.32,Test
COC1=CC=C(/C=C/CF)C=C1,-208.0,Test
O=C(O)CCC(F)(F)F,-68.0,Test
FC1CNCCC1CN1CC2CCC1C2,-129.19,Test
O=C(O)C1CC(F)CC2CCOC12,-115.8,Test
CC1(C)CN(C2NCC(F)CN2)CCS1,-156.95,Test
OC[C@@H]1C[C@H](F)CN1CC1=CCCOC1,-167.79,Test
CCS(=O)(=O)NC1CCC2OC(C(F)(F)F)NC2C1,-67.04,Test
CC1NC2CC(C(=O)O)C(F)CC2[NH]1,-114.23,Test
FC(F)N1CCNC1CN1CCOC2(CCCC2)C1,-93.46,Test
N#CC1(C(=O)N2CCC(C(F)(F)F)CC2)CCCC1,-73.55,Test
FC1=CCC1,-85.0,Test
N#CC1C(F)CCCC1-N1CCNC1,-104.54,Test
CC(Br)CF,-210.0,Test
CN1C(=O)N(CC2CCC(F)CC2)C(=O)C12CCCCC2,-115.04,Test
NC1CCCN(C2CCC(F)CC2)C1=O,-114.5,Test
O=C(NC1CCCCC1F)N1CCCCN1,-127.46,Test
CC1CC(C(=O)N2CCOC3CC(F)CCC32)C1,-115.7,Test
OC(F)(F)F,-54.0,Test
CC1C(=O)NCCCN1CC(F)(F)F,-71.07,Test
OC1CNC2C(F)CCCC2C1,-127.99,Test
CC(F)CCN1CCCC2(CCOCC2)C1,-171.53,Test
N#CCC(=O)NC1N[NH]C2CC(F)CCC12,-113.26,Test
O=C1NCCNC1(O)C(F)(F)F,-80.82,Test
O=C(CN1CC(C(F)(F)F)CCC1=O)N1CCNC1=O,-62.26,Test
O=[N+]([O-])C(F)(F)CCC1=CC=CC=C1,-87.0,Test
COC1CN(C(=O)C2CNCC(F)C2)C1,-124.58,Test
FC1CCC(-C2NC(CN3CCSCC3)CO2)CC1,-108.94,Test
CC1CC(CNC(=O)C2CCCCN2)CCC1F,-120.29,Test
O=C(NC1CCCCC1F)C1CNNS1,-122.69,Test
CC1CCC(CN2CCCC(C)(F)C2)NN1,-148.03,Test
O=C(NCC1CCOC1)C1CCC(Cl)CC1F,-112.67,Test
Cl.FC(F)(F)C1CC2N(N1)CCNC2,-61.75,Test
CC1C(F)CCCC1NCC1NCNN1C,-117.5,Test
CCCCC(CC)C(F)F,-123.0,Test
O=C(NC1CCC(F)CC1)N1CCCCCC1,-120.01,Test
O=C(O)C1C(C(F)F)NC2CCCCN12,-114.79,Test
CC1(C)CCN(C2NCC(C(F)F)CN2)C1,-110.58,Test
CN1CCN(C(=O)C2CCNCC2F)C2CCCCC2C1,-128.17,Test
O=C(NC1(C2CCCCC2F)CC1)C1CNCCO1,-116.39,Test
O=C1CCC(CNC(=O)NC2CCCCC2F)N1,-127.34,Test
CC1CC(F)CC(C(=O)NC2(C(=O)O)CCC2)C1,-113.78,Test
OCCCC(F)(F)F,-67.4,Test
O=C(C1CCCS1)N1CCOC(CF)C1,-232.42,Test
CC(NC(=O)NC1CCCCC1F)C1CCCNC1,-127.74,Test
CCC1NCNC(N2CCCC2C2CCCO2)C1F,-150.49,Test
O=C(O)C1SCCC1OC(F)F,-83.64,Test
O=C(O)C1(C(F)(F)F)CCNC1,-71.98,Test
CC1CC(C)N(C2CN(CC3CC(C#N)CCC3F)C2)N1,-107.45,Test
CC1NOC(C)C1CNC1NCCCC1F,-139.48,Test
O=C(C1CCCCC1OC(F)F)N1CCOC2(CCC2)C1,-82.86,Test
CCC(=O)NC1NC2CC(F)CCC2N1CC,-120.08,Test
CN(CC1CCON1)C(=O)C1CC(F)C[NH]1,-164.27,Test
OC1CCC(NC2CCSC3CCC(F)CC32)CC1,-118.98,Test
CC1CC(C)N2NCC(C(=O)NCC(F)(F)F)C2N1,-71.6,Test
CC1NCCCC1NS(=O)(=O)CC1CCCC(F)C1,-113.66,Test
O=C1CN(C2CCCC2)C(=O)N1CC1CCCCC1F,-118.82,Test
N#CC1CCC(C(=O)N2CCN(CC(F)(F)F)CC2)CC1,-67.97,Test
O=C(NCC1CCCNC1)NC1CCC(F)C(Cl)C1,-123.29,Test
O=C1NC(=O)N(CC(F)(F)F)C1=O,-72.78,Test
O=C(CN1CC(F)CCC1=O)N1CCCC2CCCCC21,-146.27,Test
CCCC(=O)C(F)CCC,-193.0,Test
CC1(NC(=O)NC2CCNCC2F)CCOCC1,-145.44,Test
O=C(C1CCCC(C(F)F)C1)N1CCCC1,-110.72,Test
CC(=O)N1CCC(C2CCC(C(F)(F)F)CC2)CC1,-61.92,Test
CCOC(=O)C(F)(Br)Br,-65.0,Test
CN1NC(C(=O)O)C(Cl)C1C(F)(F)F,-59.85,Test
FC1CCC2C(C1)CCNC2,-116.73,Test
CP(C)C(F)(F)F,-64.0,Test
[H]C1(C(F)(F)F)CCC(CCCC)CC1,-75.0,Test
CC1CC(C(=O)NC2(C(=O)O)CC2)CCC1F,-113.06,Test
CC1(C)CCCN1C(=O)C1NCCCC1C(F)(F)F,-61.0,Test
FCC1=NC2=CC=CC=C2C2=C1C=CC=C2,-111.0,Test
CC1NN(-C2CCC(F)CC2)C(N)C1C(N)=O,-112.54,Test
CC1CC(F)CC(NC2CCNC2=O)C1,-114.1,Test
OCC1CC(F)CCC1-N1CNCN1,-110.49,Test
O=C1CCC(C(F)(F)F)CN1CC1CCC2C(C1)OCO2,-62.08,Test
Cl.N[C@H]1CCN(C(=O)C2(C3CCCC(C(F)(F)F)C3)CC2)C1,-62.04,Test
CC(C)(C(=O)NC1CCCNC1)C1CCC(F)CC1.Cl,-116.54,Test
CNC(=O)N1CCC(CC(F)(F)F)CC1,-62.83,Test
CC1CC(C(=O)NC2CCC(F)CN2)CO1,-130.91,Test
FC(F)OCC1=CC=CC=C1,-84.8,Test
CC1CC(C(=O)N2CCOCC2)C2CCC(F)CC2N1,-107.73,Test
FC1CCC(CNC2CCCNC2)CC1,-116.2,Test
O=C(O)C1CCN(-C2CCC(F)CC2)N1,-115.74,Test
CCCCCC(F)(F)F,-68.0,Test
NC1CCC2C(C1F)CCNC2=O,-141.86,Test
COC1CCC(NC(=O)N2CCCC(C)C2)CC1F,-134.85,Test
CN1C(=O)[NH]C2CCC(F)CC21,-120.91,Test
O=C(C1[NH]CCC1C1CC1)N1CC(CF)C1,-228.41,Test
OCCCN1CCC2CCC(F)CC2C1,-117.58,Test
O=C(CC1CCC(F)CC1)NC1CCCCC1,-116.36,Test
CC1(C(=O)NCC2CCC(F)CN2)CNC1,-128.79,Test
CC1(F)CCCN(CC(=O)N2CCC2)C1,-148.24,Test
CC1CCCC(NC(=O)NC2CCCCNC2=O)C1F,-122.62,Test
O=C(NCC1CCCCC1F)NC1CNNS1,-110.15,Test
O=C(CC1CCC(F)CN1)N1CCOC2CCCCC2C1,-129.04,Test
CN1CC(=O)N(CC2CCC(Cl)C(F)C2)C1=O,-115.95,Test
CC1(NC(=O)CC2CCCC(F)C2)CCS(=O)(=O)C1,-113.7,Test
FCCCl,-220.0,Test
O=C(NCC1CCCO1)C1CC(Cl)CCC1F,-117.36,Test
CC1=CC=C(F)C=C1,-119.2,Test
Cl.NC1(C2CCC(C(F)(F)F)CC2)CCC1,-62.35,Test
CC1CC(CNC(=O)C2CCC2)CCC1F,-120.57,Test
CCN1CCC(N(C)C(=O)C2CCCC(F)C2)CC1,-111.86,Test
CN(C1CCC(F)CC1)S(=O)(=O)C1CC1,-113.8,Test
O=C(O)C1CC2CCC(C(F)(F)F)NC2[NH]1,-66.1,Test
N#CC1CCC(F)CC1CN1CNC(C2CCC2)CC1=O,-101.92,Test
CCF,-212.0,Test
O=C(C1CN(CC2CCCC(F)C2)NN1)N1CCCCC1,-112.49,Test
O=C(C1CCC(=O)N(-C2CCCCC2F)N1)N1CCC1,-121.56,Test
COC(=O)C(F)(F)S(=O)(=O)Cl,-100.0,Test
CCOC(=O)C(F)(F)C1=CC=CC=C1,-104.0,Test
N#CCCN1CCCC(O)(C(F)(F)F)C1,-83.09,Test
CC1CC(C(=O)O)C(C(F)(F)F)O1,-61.73,Test
CC1CC(F)CC(NCC2CNCN2C)C1,-114.11,Test
CC12CCCN1C(=O)N(CCC1CCCC(F)C1)C2=O,-114.13,Test
Cl.FC1CCCCC1CC1CCCCN1,-118.08,Test
CC(C)(C(=O)N1CCCC(C(=O)O)C1)C1CCCC(F)C1,-112.61,Test
O=C(NC1CNCC(F)C1)C1CC12CC2,-125.25,Test
CC1(F)CCCN(CC2CSNN2)C1,-148.4,Test
F/C=C/Cl,-131.0,Test
COCC1CC(=O)C2CC(F)CCC2[NH]1,-115.77,Test
CC1CNN(C)C1CN1CCOC2CCC(F)CC2C1,-120.02,Test
CCOC(F)(F)C(=O)C(C)C,-83.0,Test
CC1CCC(F)C(OCC(=O)N2CCCC2)C1,-140.08,Test
CC1CC(C(=O)NC2CCNCC2C)CCC1F,-112.19,Test
CC1CCCC(NC(=O)C(=O)N(C)C2CCSC2)C1F,-128.02,Test
CCCCOCC(F)(F)F,-75.0,Test
Cl.FC(F)(F)OCC1CCNCC1,-60.24,Test
CC1CC2N(N1)CC(C(F)(F)F)CN2,-70.4,Test
FC(F)C1=NC(C2=CC=CC=C2)CO1,-124.0,Test
CC1CC(F)CC(C(=O)NCC2CCCNC2)C1,-113.41,Test
CS(=O)(=O)NC1CCCC(C(F)(F)F)C1,-72.66,Test
CN1C=CN(C(F)F)C1=S,-100.0,Test
N#CCCN1CC=C(C(F)(F)F)CC1,-69.23,Test
CN1CC(C(=O)O)C(C(F)(F)F)C1,-56.05,Test
CC1CNC(CN2C(C(F)(F)F)CSC2=O)CN1,-63.44,Test
CN1CC(=O)N(CC2CC(F)CCC2Cl)C1=O,-115.0,Test
NC1NCC(CC2CCCCC2F)S1,-119.14,Test
COC1CCCC(C(=O)N2CCC(C)(O)C2)C1F,-139.92,Test
CC1CN(C(=O)CC(F)(F)F)C2CCCNC2O1,-62.43,Test
CC1NC(C)C(C(=O)N2CCOC3CCCC(F)C32)O1,-117.84,Test
CC1CCC(F)CC1NC(=O)C1CCC(=O)N(C)C1,-116.82,Test
CC1NN(C)CC1CNC1CCCCC1F,-134.62,Test
COC1CCC(F)C(NC2CCNC2=O)C1,-143.91,Test
CS(=O)(=O)C1CCC(F)C(NC(=O)C2CCCCC2)C1,-115.31,Test
O=C(CCC1CCC(F)CC1)N1CCOCC1,-117.36,Test
CC1CCC(F)C(OCC2NNC(C)O2)C1,-139.75,Test
CC(=O)NC1CCC(F)C(C(=O)N(C)C2NCCS2)C1,-119.86,Test
F/C=C/F,-165.0,Test
CC1CC(=O)OC(C)C1C(=O)NC1CCC(F)CC1,-116.05,Test
NC(=O)N1CCNC(=O)C1C1CCC(C(F)(F)F)CC1,-62.26,Test
FC1=CC=CC2=C1C1=C(C=CC=C1)O2,-119.0,Test
CC1NN(CC(O)C(F)(F)F)CC1C#N,-78.25,Test
CC1C(C(C)N)OC2CCC(F)CC12.Cl,-120.93,Test
O=S(=O)(CC1CCC(F)CC1)C1NCC[NH]1,-112.74,Test
O=C(NC1CCC(F)CN1)NC1CCC2[NH]NCC2C1,-135.61,Test
CC1N[NH]C(N)C1-C1CCC(F)CC1,-116.43,Test
O=C(NC1CNCC(F)C1)C1CSCN1,-124.99,Test
Cl.NC1NC(C(F)F)CS1,-114.22,Test
COC1CCC(C(=O)N(C)C2CCCC2)C(F)C1,-114.3,Test
O=C(C1CCC(OC(F)F)CN1)N1CCC1,-82.9,Test
N#CC1(CN2C[C@@H](F)C[C@H]2CO)CC1,-167.54,Test
FC1=C(C2=CC=CC=C2)OC=C1,-165.0,Test
CC1NCCN1CC(=O)NC1CCC(F)C(Cl)C1,-119.93,Test
CC1(C)CN(C(=O)CC(F)(F)F)C2CCCCC2O1,-62.33,Test
FC1=CC=NC=C1,-103.0,Test
FC1=CC2=C(C=C1)C1=C(C=CC=C1)O2,-114.0,Test
CCOC(=O)C(F)(F)F,-76.0,Test
FCC1CCN(C2NCC(Cl)CN2)CC1,-223.15,Test
