SMILES,shift_value,shielding_value,recomputed_shielding_value,delta_sigma
O=C(C1CCCO1)N1CCN(C2CCCCC2F)CC1,-123.48,406.976,406.0476753571952,-0.928324642804796
N#CC1CC(F)CCC1N1CCCOCC1,-123.57,387.442,394.8384228008315,7.396422800831488
O=C(NC1CCCN(C2CCCCC2F)C1)C1CCON1,-123.59,387.851,390.5979149135712,2.7469149135711746
O=C(NC1(C(=O)O)CC1)C1CC2CC(F)CCC2[NH]1,-123.68,378.742,390.0936850720669,11.351685072066914
CC(=O)NC1CCC(-N2CCNC2)C(F)C1,-123.71,396.337,401.8347774552693,5.497777455269329
CCCC1C(=O)NCCN1C(=O)C1CNCC(F)C1,-123.73,396.888,397.8880963927997,1.000096392799719
O=C(C1CCC(-N2CCCN2)C(F)C1)N1CCNCC1,-123.74,403.083,401.8146048496442,-1.2683951503557864
CC1CN(C2CCCCC2F)CCN1C(=O)C1CCC1,-123.79,380.333,397.58875507431424,17.25575507431421
CCCC1CN(C(=O)C2CC3CC(F)CCC3O2)CCO1,-123.79,385.7,392.2995304911655,6.599530491165524
N#CC(NC1CCC(F)CC1)C1CCCO1,-123.85,377.998,397.4950530635937,19.49705306359374
CC1(C)CN(C(=O)C2CNCC(F)C2)CCS1=O,-123.87,367.38,392.0688769224796,24.68887692247955
COC1CN(C(=O)CC2NCCCC2F)C1,-123.87,396.719,389.7950349350754,-6.923965064924573
CC1C2CCCN2CCN1C(=O)NC1CCCCC1F,-123.91,395.603,406.8838211427106,11.28082114271058
O=C(O)C1CCNC2CC(F)CCC21,-123.93,387.331,391.93783916558,4.606839165580027
F/C=C/CBr,-124.0,300.758,299.0394150742335,-1.718584925766493
FC1CCC2C(C1)OCCN2CC1CNCS1,-124.04,396.549,387.0156002692962,-9.533399730703708
O=C(NC1CCCC(Cl)C1F)C1CCCO1,-124.09,405.129,393.383335887689,-11.745664112310976
CC1CCC(F)C(CN2CNN(C)C2=O)C1,-124.1,411.34,395.27840645559087,-16.061593544409106
CC1CCCC(CN[C@@H]2COC[C@H]2O)C1F,-124.14,388.953,395.985966571274,7.032966571274017
O=C(NC1CCCCC1F)N1CCC(N2CCNN2)CC1,-124.21,395.607,395.7299317139495,0.1229317139494696
O=C(CC1CCNCC1)NC1CCCCC1F,-124.27,402.479,397.24471221033616,-5.234287789663824
NC(=O)C1CSC(CN2CCOC3CC(F)CCC32)C1,-124.32,386.214,398.9079827756361,12.69398277563613
O=C(NC1CCCCC1F)N[C@@H]1C[C@H]1CO,-124.34,396.683,400.02042984775255,3.33742984775256
O=C(NC1CCCCC1F)N1CCCCCC1,-124.36,410.433,403.7155511591879,-6.7174488408120965
CN(CC(=O)N1CCC1)C1CCCCC1F,-124.38,385.394,397.3142049726365,11.920204972636498
O=C(C1CNCC(F)C1)N1CCCC2CCCC(Cl)C21,-124.39,400.5,402.88487534201454,2.3848753420145385
O=C(NC1CCCCC1F)C1CC(=O)N(C2CCCC2)C1,-124.48,404.435,386.2801032784466,-18.15489672155337
CN(CC1CCCO1)C(=O)NC1CCCCC1F,-124.5,383.187,391.663511360281,8.476511360280995
CC1CCC(F)C(CN2NCN(C)C2=O)C1,-124.52,395.584,383.3321545808184,-12.25184541918162
O=C(O)C1C(F)CCC2CCNCC12,-124.55,383.812,394.4417495241856,10.629749524185629
COC1CN(C(=O)C2CNCC(F)C2)C1,-124.58,390.474,396.0426056805418,5.568605680541793
O=C(C1CNCC(F)C1)N1CCC2(CCCCC2)C1,-124.58,394.475,403.9889597861329,9.513959786132888
CC1CC2NC(N)SC2CC1F,-124.6,393.526,404.64690355268726,11.120903552687253
O=C(NC1CCCCC1F)N1CCCC1C1CCCNC1,-124.6,413.652,403.8805978136404,-9.77140218635958
CC1CCC(NC(=O)C2CCC(=O)N2)C(F)C1,-124.62,413.153,399.1704929969201,-13.982507003079888
CC1CC(C)N(CC(=O)NC2CCCCC2F)N1,-124.64,389.032,398.82250723154726,9.79050723154728
CCN(C(=O)C1CNCC(F)C1)C1CCC(C#N)CC1,-124.72,396.966,394.459015357392,-2.5069846426080176
CC1CCC(NC(=O)N2CCCC2)C(F)C1,-124.75,409.3,401.3349477656182,-7.965052234381801
NC(=O)NCC1CC(C2CC2)CCC1F,-124.76,412.319,408.599206060245,-3.719793939754993
OCCC1CN(-C2CCCCC2F)NN1,-124.78,384.944,390.8988062510687,5.954806251068703
O=C(NC1CCSC1)C1CNCC(F)C1,-124.83,385.803,400.00175115507625,14.198751155076252
C[C@H](CO)N(C)C1NCC(Cl)CC1F,-124.86,386.634,399.4006288965,12.76662889649998
CC1CN(CC(=O)NC2CCCCC2F)CCO1,-124.86,411.533,395.7630931886497,-15.769906811350324
FC1CC(Cl)CNC1N1CCOCC1,-124.91,388.943,401.9743518334132,13.031351833413169
CC1CNN(-C2CCC(NC3CCN(C)C3=O)CC2F)C1,-124.92,390.089,400.5056012449148,10.416601244914771
CC1CCC(F)C(CNC2CCN(C)N2)C1,-124.92,405.604,400.9716382679223,-4.6323617320776975
CC1(C)NC(=O)N(CC(=O)NC2CCCCC2F)C1=O,-124.95,380.899,388.43661752282026,7.537617522820255
CN(C)C(=O)C1CCC(-N2CCCC2)C(F)C1,-124.96,389.946,390.3400408792588,0.3940408792587959
O=C(NC1CNCC(F)C1)C1CSCN1,-124.99,375.058,388.2614332501303,13.203433250130333
O=C(CN1CCCCC1)NC1CCCCC1F,-124.99,391.195,399.80146401139774,8.606464011397748
F/C=C/CBr,-125.0,303.379,304.116501568165,0.737501568164987
O=C(CC1CCON1)NC1CNCC(F)C1,-125.01,379.605,386.8178364118909,7.212836411890919
O=C(C1CCCO1)N(C1CCC(F)CN1)C1CCOCC1,-125.03,381.909,396.5183496160291,14.609349616029135
O=C(O)C1NCC2C(F)CCCN12,-125.06,402.323,391.3190290622904,-11.00397093770954
O=C(N[C@@H]1C[C@H]1CO)C1CNCC(F)C1,-125.07,397.274,396.65027420114745,-0.6237257988525471
C[C@@H]1CCO[C@@H]1C(=O)NC1CNCC(F)C1,-125.1,394.227,397.8362704047311,3.609270404731092
O=C1CC(NC(=O)C2CNCC(F)C2)CN1,-125.1,398.512,414.2167059428829,15.704705942882924
O=C(NC1CC(-C2CCCO2)CCC1F)C1CCCN1,-125.1,399.899,389.7591682391176,-10.139831760882371
CC1CCC(NC(=O)CN2CCCN2)C(F)C1,-125.11,390.608,405.6783346821858,15.07033468218583
CC1CCC(C(=O)NC2CC(Cl)CCC2F)CN1,-125.14,413.578,323.5158156909173,-90.06218430908268
O=C(NC1CNCC(F)C1)C1CC12CC2,-125.25,395.71,400.2114174671037,4.5014174671037495
O=C(NC1NCCCC1F)C1CSC2CCCCC21,-125.25,419.456,404.9569414370233,-14.4990585629767
N#CC1(C(=O)NC2NCCCC2F)CCCCC1,-125.26,397.255,400.862124318269,3.6071243182690296
CC1[NH]C2CCC(F)CC2C1CCN.Cl,-125.28,387.954,394.36816682164687,6.414166821646859
CS(=O)(=O)NCCC1C[NH]C2CCC(F)CC12,-125.37,406.377,409.9768861794735,3.599886179473458
CC1NC(C)N(CC2CNCC(F)C2)N1,-125.42,393.274,393.8896575625393,0.6156575625392975
CN(C)C(=O)C1CN(-C2CCCC(Cl)C2F)NN1,-125.45,397.761,405.47260471916513,7.711604719165109
CC1NCN(CC2CNCC(F)C2)C1C,-125.58,379.892,388.92137371861537,9.029373718615377
CC1CC(O)CN1C1CCC(C#N)CC1F,-125.66,392.812,396.3357229983916,3.5237229983915768
CN(CC1CNN(C)C1)C(=O)NC1CCCC(Cl)C1F,-125.66,393.288,389.8928834101136,-3.39511658988647
CC(=O)NC1CC(-C2CCCO2)CCC1F,-125.71,402.97,402.52925418225885,-0.440745817741174
CC(C)C1NC(C(=O)NC2NCCCC2F)CS1,-125.73,385.697,404.1284787200225,18.431478720022483
O=S(=O)(C1CNN(-C2CCCCC2F)C1)N1CCCC1,-125.74,406.119,399.9505048311645,-6.168495168835534
O=C1CN(C2NCC(Cl)CC2F)CCN1,-125.75,389.743,394.5882829584246,4.845282958424605
O=C(COC1CCC(F)C(Cl)C1)N1CCNC1=O,-125.84,385.971,387.5668697400585,1.595869740058447
COCC1CCCN(C2CCNC3C(F)CCCC23)C1,-125.88,395.25,395.91959775191,0.6695977519100325
O=C(NC1CCCC(Cl)C1F)N1CCCC(O)C1,-125.9,400.546,388.5397173118101,-12.006282688189913
CC1CN(CC2CCN(C)C(=O)C2)C2CCC(F)CC2O1,-125.92,381.414,387.6022130863276,6.188213086327608
O=C(NC1CNCC(F)C1)N1CCOCC1,-125.94,401.306,400.5797892997094,-0.7262107002906077
O=C(CNC1CCC(F)CC1Cl)N1CCNC1=O,-125.95,389.009,404.2361057853191,15.227105785319113
CC(NC(=O)C1CCCO1)C1CNCC(F)C1,-125.98,391.971,414.75175059799176,22.780750597991755
CC1CNC(C(C)NC2CCC(F)CC2)O1,-126.02,383.096,390.1940769470392,7.0980769470391465
O=C(NC1CNN(-C2CCCCC2F)C1)N1CCOCC1,-126.02,386.939,404.41237101819536,17.473371018195337
CN(CCO)C1NCC(Cl)CC1F,-126.02,404.655,401.62779112261074,-3.027208877389228
CC(NC1CCC(F)CC1)C(=O)N1CCCC1,-126.04,380.469,392.2882102961486,11.819210296148585
O=C(COC1CCC(F)C(Cl)C1)N1CCOCC1,-126.04,386.565,397.79006393622,11.22506393622001
CC1CCC(CNC2CCC(F)CC2)O1,-126.11,398.497,398.7216171439197,0.2246171439197155
CC1C(=O)NCCN1CC1CNCC(F)C1,-126.25,394.666,397.9640522164794,3.298052216479448
CC1(C)OCCC1NCC1CNCC(F)C1,-126.28,379.277,390.2833944416267,11.006394441626696
CC1CN(CC2CNCC(F)C2)CCCO1,-126.29,379.214,383.8322072113074,4.618207211307436
CN(CC1CNCC(F)C1)[C@@H]1CCC[C@H]1O,-126.35,392.599,386.6341561836064,-5.964843816393568
FC1CNCC(CN2CCCSCC2)C1,-126.39,399.76,402.918891741328,3.1588917413279773
N#CC1CCN(CC2CNCC(F)C2)CC1,-126.4,373.641,389.5609294144429,15.91992941444289
CC(NC1CCC(F)CC1)C1NNCN1C,-126.41,379.444,389.10974215223496,9.66574215223494
CC1CC(OCC2CNNN2C)CCC1F,-126.42,391.756,396.4869665737005,4.730966573700471
O=C(NC1CCCCC1F)N1CCC[C@@H]1CO,-126.44,394.188,402.2796996439516,8.091699643951586
CN1CC(CNC2CCC(F)CC2)NN1,-126.48,377.739,393.67928562967154,15.940285629671564
FC1CNCC(CN2CCOCC23CC3)C1,-126.49,379.359,388.6961629118337,9.33716291183373
FC1CCC2C(C1)CCCN2,-126.5,380.154,401.1540242117181,21.00002421171814
CC1NCSC1CNC1CNCC(F)C1,-126.54,372.821,401.3945857693806,28.5735857693806
CC1NCC(CNC2CNCC(F)C2)S1,-126.56,376.047,395.2477782595985,19.200778259598508
CC1NOCC1CNC1CNCC(F)C1,-126.63,375.981,398.3434928237366,22.3624928237366
CN1CCN(C(=O)C2CC2)C2CC(F)CCC21,-126.63,388.495,403.5913399792898,15.09633997928978
O=C(NC1CC(Cl)CCC1F)N1CCOCC1,-126.63,400.577,406.24720555662935,5.670205556629355
FC1CNCC(NCC2CNCS2)C1,-126.66,386.515,398.955844651232,12.440844651232055
CC1NC(CNC2CNCC(F)C2)CS1,-126.71,389.738,399.7558958059868,10.017895805986768
O=S(=O)(C1CC1)N1CC=C(C2CNCC(F)C2)CC1,-126.71,393.298,400.2412337267523,6.943233726752283
FC1CNCC(NCC2CC[NH]N2)C1,-126.74,379.117,385.7600651154442,6.643065115444188
O[C@H]1C[C@@H](CNC2CCC(F)CC2)C1,-126.76,382.283,398.3339405195873,16.0509405195873
CCC1(O)CCN(C2NCCCC2F)CC1,-126.76,384.892,385.6969691876774,0.8049691876773863
FC1CCC(NCC2NCCS2)CC1,-126.84,384.649,389.2768235416871,4.627823541687121
CN(C(=O)C1CCCO1)C1NCCCC1F,-126.86,403.021,408.0590529407526,5.038052940752607
CC1CCC(F)C(NC(=O)NC2CNOC2C)C1,-126.88,393.075,402.2624310575123,9.1874310575123
CC1(C)CN(CC2CNCC(F)C2)CC2CCCCC2O1,-126.89,391.596,406.0549688829581,14.458968882958118
CC1CCN(C(=O)CNC2CCC(F)CC2)CC1,-126.93,400.786,397.1941965060326,-3.5918034939674044
O=C1NCCCCC1NC1CCC(F)CC1,-126.97,400.19,391.303582531701,-8.886417468298987
CC1CC(NC2CCC(F)CC2C#N)CC(C)O1,-127.02,377.385,390.8449582190428,13.45995821904279
FC1CCCNC1N1CCCC(C2NCCS2)C1,-127.05,383.497,394.7823634320637,11.285363432063718
FC1CNCC(CNC2CCCCC2)C1,-127.12,388.582,396.05638665621007,7.474386656210072
CC1NC(CNC2CCC(F)CC2C)NO1,-127.13,388.09,402.7741231119185,14.684123111918552
N#CC1CC(F)CCC1N1CCCC1C(=O)NC1CC1,-127.13,393.917,394.6885022374776,0.7715022374776481
CC1CNC(CNC2CCC(F)CC2)NC1,-127.13,401.103,401.337064066719,0.2340640667189859
O=C(NC1CCCCC1F)NC1CCCS(=O)(=O)C1,-127.14,385.247,388.1830835286751,2.936083528675056
CN1NCC(CNC(=O)NC2CCCCC2F)C1N,-127.16,391.27,399.2226623072848,7.952662307284754
O=C(NC1CCCCC1F)NC1CC1,-127.19,400.526,398.9074855762066,-1.6185144237933855
N#CC1CC(F)CCC1N[C@@H]1C[C@H]1CO,-127.21,373.579,386.46833330115066,12.889333301150655
N#CC1CC(F)CCC1NCC1CCCNC1,-127.26,386.267,393.36186914586347,7.09486914586347
C[C@@H]1C[C@H](O)CN(C2NCCCC2F)C1,-127.3,417.169,402.3501776476511,-14.818822352348889
O=C(NC1CCCCC1F)N[C@H]1C[C@@H](O)C1,-127.31,396.853,396.1028316593088,-0.7501683406911752
O=C1CCC(CNC(=O)NC2CCCCC2F)N1,-127.34,393.699,408.48943807474,14.79043807473994
CN(CC1(O)CCCC1)C1NCCCC1F,-127.35,384.342,393.7158609849988,9.373860984998773
CCN(CC)C(=O)N1CCN(C2NCCCC2F)CC1,-127.35,396.911,396.28975528384734,-0.6212447161526597
FC1CNCC(NCC2CCNCC2)C1,-127.38,391.925,382.8455687755341,-9.079431224465964
C[C@@H](CO)N(C)C1NCCCC1F,-127.44,391.499,390.5473722121334,-0.9516277878666416
CN(C1NCCCC1F)C1CCOC1,-127.45,389.687,394.14238274103366,4.455382741033645
CC1CC(F)CCC1NCC1CNCN1C,-127.46,384.761,390.0150376048518,5.25403760485176
O=C(NC1CCCCC1F)N1CCCCN1,-127.46,385.197,403.5762593569557,18.37925935695569
CC1CC(F)CCC1NCC1NCC[NH]1,-127.52,372.366,389.9303844599246,17.56438445992461
O=C(O)C1CC(F)C2NCCCC2C1,-127.56,372.754,399.4860076205687,26.73200762056865
N#CC1CC(F)CCC1N1CCC[C@@H]1CO,-127.58,389.519,396.20640012132736,6.687400121327357
FC1CCCNC1N1CCOC(C2CC2)C1,-127.61,384.401,394.61426093674027,10.213260936740255
CN(C1NCCCC1F)[C@H]1CC[C@H](O)CC1,-127.62,392.928,396.1826630898688,3.2546630898687567
N#CCC1CCC(F)CN1,-127.65,398.078,398.2265156355395,0.1485156355395247
CC1(CNC2CCC(F)CC2C#N)COC1,-127.68,386.132,406.0291275198241,19.897127519824096
CC(NC(=O)NC1CCCCC1F)C1CCNCC1,-127.69,392.766,381.63701027611705,-11.128989723882968
CN(CC1CNN(C)C1)C1NCCCC1F,-127.73,382.996,380.9688326611486,-2.0271673388513705
CC(NC(=O)NC1CCCCC1F)C1CCCNC1,-127.74,385.082,391.0323495981352,5.950349598135233
CC1CCCC(F)C1NC(=O)C1CCCNC1C,-127.76,398.333,398.3676712325942,0.034671232594178
FC1CCCNC1N1CCOC2(CCC2)C1,-127.85,391.182,400.7566387609661,9.57463876096608
CC1CCC(F)C(NC(=O)C2CCCN2C)C1,-127.99,390.855,399.25446678717856,8.39946678717854
OC1CNC2C(F)CCCC2C1,-127.99,398.652,395.8649615662763,-2.787038433723694
CC(=O)NC1CC(NC(=O)C2CCSC2)CCC1F,-128.0,392.875,403.36878400607145,10.49378400607145
CC1CCC2CCCC(F)C2N1,-128.0,399.788,405.3769101204927,5.588910120492699
CC1CCCC(NC(=O)C(=O)N(C)C2CCSC2)C1F,-128.02,415.476,404.2696559032652,-11.206344096734824
CC1CCCC(NC(=O)C2(C)COC2)C1F,-128.05,408.743,407.4453142211645,-1.2976857788355003
CC1NSCC1C(=O)NC1CCC2C(C1F)CCNC2,-128.1,411.262,403.6655542123088,-7.596445787691209
CCN1CN(CC2CCC(F)CN2)CC1=O,-128.11,391.153,392.6132003259112,1.4602003259112166
CN1CN(CC2CCC(F)CN2)CC1=O,-128.13,380.967,397.9465694535,16.979569453500005
CN1CCN(C(=O)C2CCNCC2F)C2CCCCC2C1,-128.17,394.372,397.88314529676137,3.511145296761356
O=C(NC1CCC2C(C1F)CCNC2=O)C1CCOC1,-128.19,382.137,393.7470690039042,11.610069003904188
FC1CCC(CN2CCCSCC2)NC1,-128.23,394.827,406.86575821923225,12.03875821923225
CN(CC1NCCCN1)C1CCC(F)CC1,-128.27,387.594,379.33565116448943,-8.25834883551056
CC1CC(NC(=O)NCC2CCCCC2F)NO1,-128.27,408.005,391.7664528939628,-16.238547106037174
CC1CN(C2NCCCC2F)CC(=O)N1,-128.29,388.221,387.7259222285666,-0.4950777714333867
CC1CCC(F)C(NC(=O)C2(C)CNC2)C1,-128.34,385.682,392.3697657908027,6.6877657908027
CN1CCN(C2NCCCC2F)CC1=O,-128.36,386.638,393.3436868965208,6.705686896520774
O=C(CC1CCSC1)NC1CCC2C(C1F)CCNC2,-128.45,408.725,391.3853832894752,-17.339616710524865
COCC1CCN1C(=O)C1CCNCC1F,-128.54,392.565,390.2546727899796,-2.3103272100203758
CC1(C(=O)NCC2CCC(F)CN2)CNC1,-128.79,389.541,390.2160090895968,0.6750090895968128
O=C(NC1CC(-N2CCCC2)CCC1F)N1CCCC1,-128.85,402.579,415.43537659849335,12.85637659849334
O=C(NCC1CCC(F)CN1)[C@@H]1CCCO1,-128.86,379.161,404.61640266035647,25.45540266035647
CC1(C(=O)NCC2CCC(F)CN2)COC1,-128.87,391.191,393.5971087850498,2.4061087850498097
CCC1CCC2[NH]C(C(=O)O)CC2C1F,-128.96,398.426,395.9359886130058,-2.490011386994184
CS(=O)(=O)NC1CC(NC(=O)C2CCCO2)CCC1F,-128.97,388.186,387.9622540182761,-0.22374598172388
O=C(C1CCNCC1F)N1CCSC2(CCCCC2)C1,-129.02,392.206,384.1548323140358,-8.05116768596423
O=C(NCC1CCCS1)C1CCNCC1F,-129.03,392.642,395.9200387883446,3.2780387883445883
O=C(O)C1CC(F)CC2C1NCCC2,-129.03,396.62,391.3075621089139,-5.31243789108612
O=C(CC1CCC(F)CN1)N1CCOC2CCCCC2C1,-129.04,401.116,398.50095154419694,-2.6150484558030485
CC1CCCC(NC(=O)N2CCCC2)C1F,-129.09,401.693,388.8127019812174,-12.880298018782582
CC1CCC(F)C(NC(=O)C2CCN3CCNC3C2)C1,-129.1,410.437,396.7095260209833,-13.727473979016736
CC1CCC(F)C(NC(=O)C(C)N2CNCN2)C1,-129.11,392.976,397.7393561194684,4.763356119468426
FC1CNCCC1CN1CC2CCC1C2,-129.19,411.462,404.3297223855956,-7.132277614404359
O=C1CN(C(=O)CC2CCC(F)CN2)C2CCCCC2N1,-129.2,402.581,402.1762477318231,-0.4047522681769351
CC1=NN(C)C(=O)C1C(=O)NC1CCCCC1F,-129.22,411.134,393.2743416029793,-17.859658397020723
O=C(NCC1CCCCN1)NC1CCCC(Cl)C1F,-129.27,402.668,405.0424972458811,2.374497245881116
CCOC1C(F)CCCC1C(=O)N1CCNC(C)C1.Cl,-129.29,387.557,390.054583972088,2.4975839720879662
NC1CCN(-C2NCCCC2F)N1,-129.47,393.035,400.9033764449475,7.868376444947501
CC1CCC(F)C(NC(=O)CN2CCC(=O)[NH]C2=O)C1,-129.67,392.407,396.54480860198174,4.13780860198176
C[C@@H]1COCCN1CC1CCNCC1F,-129.95,402.835,390.5872812559933,-12.247718744006647
O=C(NC1CCC(F)C(-N2CCCC2)C1)C1CCOC1,-129.99,412.937,400.3070749202223,-12.629925079777706
CC1NOC(C(C)NC(=O)NC2CC(Cl)CCC2F)N1,-130.01,381.281,395.8735443234145,14.592544323414472
CCS(=O)(=O)N1CC(=O)NC2C(F)CCCC21,-130.28,400.883,402.9715149730849,2.088514973084898
CC1COCCN(CC2CCNCC2F)C1,-130.46,378.706,391.8612586666113,13.155258666611305
CN(CC1CCNCC1F)[C@@H]1CCC[C@H]1O,-130.55,389.327,405.7081227889069,16.38112278890685
CCN1CCN(CC2CCNCC2F)CC1,-130.55,407.964,407.5187400114127,-0.4452599885873383
CCC(=O)N1CC(=O)NC2C(F)CCCC21,-130.63,405.214,398.5316682434016,-6.682331756598387
CC1CC(NCC2CNNN2C)CCC1F,-130.74,392.177,401.4253517788901,9.248351778890084
CC1CC(C(=O)NC2CCC(F)CN2)CO1,-130.91,377.795,405.0922576537232,27.297257653723197
O=C(NC1CCC(F)CN1)C1=CCOCC1,-130.96,377.914,405.2990699050897,27.38506990508972
O=C(NC1CCC(F)CN1)[C@]12C[C@H]1CCN2,-131.14,382.898,385.9694407746538,3.071440774653752
OC[C@@H]1C[C@H]1NC1NC2C(F)CCCC2O1,-131.3,387.268,389.1525747774785,1.8845747774785195
COC1CC(C(=O)N2CC(C)C2)CCC1F,-131.31,387.634,404.9294921137701,17.295492113770024
CC1CC(NCC2NCCN2C)CCC1F,-131.32,392.369,389.7244931695553,-2.6445068304446977
CN(CC1CCNCC1F)C1CCN(C)N1,-131.41,387.846,386.7403626336041,-1.1056373663959107
CCC(C)C(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.59,384.539,391.25065815045616,6.711658150456174
COCC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.6,402.385,402.1392736115848,-0.2457263884151643
CC(C)CC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.62,386.983,394.4296614070279,7.446661407027875
FC1CCCNC1N1CCCSCC1,-131.69,387.902,391.1238964673637,3.221896467363649
O[C@@H]1CCN(C2NC3C(F)CCCC3O2)C1,-131.73,393.061,392.4146989987907,-0.6463010012092809
O=S(=O)(NC1NCCCC1F)C1CCC2C(C1)CCC2,-131.79,395.857,392.9497690813174,-2.907230918682614
O[C@@H]1CCN(C2NCC(Cl)CC2F)C1,-131.94,403.031,393.87186741371687,-9.159132586283135
CC(CC#N)NC1NC2C(F)CCCC2O1,-131.97,401.316,413.9390937022944,12.623093702294398
CC1CCC(F)C(NC(=O)NCC2CN[NH]C2)C1,-132.14,392.82,398.6634219627061,5.843421962706145
NC1CCN(-C2CCC(F)CN2)N1,-132.17,390.344,401.8002538536308,11.456253853630813
CC(O)CC1CCCN1C1NCCCC1F,-132.43,385.515,391.505196457227,5.990196457227
CC(=O)NC1CCC(OC2CCCC2)C(F)C1,-132.85,380.77,392.1468815982907,11.376881598290709
OCC1CCNCC1F,-132.88,403.613,395.1135391210927,-8.499460878907314
N#CC1CCC(OC[C@H]2C[C@@H](O)C2)C(F)C1,-133.14,406.687,383.3762558230252,-23.310744176974826
Cl.NC1NN(-C2CCC(F)CC2)C2C1CCC2,-133.24,389.613,386.8745797004889,-2.7384202995111195
N#CC1CNC(N2CCCC2)C(F)C1,-133.26,390.06,384.1877785801274,-5.872221419872574
N#CC1CCC(NC2CCN(C(=O)C3CC3)CC2)C(F)C1,-133.31,388.689,380.94932544331454,-7.739674556685486
O=C(NC1CCC(F)CN1)N1CCOC(C2CCCO2)C1,-133.5,390.529,388.3182866670624,-2.210713332937644
CN(CC1CSCN1)C(=O)NC1CCC(F)CN1,-133.58,392.411,405.2272919159806,12.816291915980573
CNC(=O)NC1CCC(OC2CCC2)C(F)C1,-133.62,405.313,399.9388049099217,-5.374195090078274
C[C@@H]1CN(C(=O)NC2CCC(F)CN2)C[C@H](C)O1,-133.66,400.994,407.4069844550877,6.41298445508761
COC1CCC(F)C(NC(=O)C2CCNCC2Cl)C1,-133.71,402.333,402.0646267498557,-0.2683732501443501
CN1CC(C2CCCN2C(=O)NC2CCC(F)CN2)CN1,-133.75,383.218,399.1276723671485,15.909672367148517
CC(=O)N1CCC(NC2CCCCC2F)CC1,-133.76,383.481,388.2588495305203,4.777849530520314
CN1C(N)NC2C(F)CCCC21,-134.09,393.826,400.4169612022524,6.590961202252345
NC(=O)CN1CCOC2C(F)CCCC2C1,-134.1,390.58,400.8390425214832,10.259042521483252
COCC1(C)CCN(C2NCCCC2F)C1,-134.14,385.36,390.892592600481,5.532592600480996
CC1(CNC2CCC(C#N)CC2F)COC1,-134.15,391.965,400.1272124090051,8.162212409005122
O=C(O)C1CCC(F)C2OCCC12,-134.19,409.473,405.0726604307365,-4.400339569263565
CC1CCC(NCC2CNNN2C)C(F)C1,-134.38,409.262,397.7612679626545,-11.500732037345529
COC1CCC(F)C(NC(=O)C2CCCOC2)C1,-134.53,394.152,389.8045651902385,-4.347434809761467
CC1N[NH]CC1CNC1CCCCC1F,-134.54,395.836,389.8772458426613,-5.958754157338774
CC(OC1CCCCC1F)C(=O)N1CCCC1,-134.57,416.575,403.9432860224895,-12.631713977510517
CC1NN(C)CC1CNC1CCCCC1F,-134.62,405.581,402.42824414713056,-3.1527558528694613
COC1CCC(F)C(NC(=O)N2CCC3(CCOC3)C2)C1,-134.65,403.022,394.4347421020236,-8.587257897976428
CC1CCC(NCC2NCNN2C)C(F)C1,-134.66,409.605,401.6022047186197,-8.002795281380372
COC1CCC(NC(=O)NC2CC2)CC1F,-134.83,391.82,400.15809073490016,8.338090734900163
FC1CCCCC1NCC1CSCN1,-134.84,392.167,400.56499964532446,8.39799964532449
COC1CCC(NC(=O)N2CCCC(C)C2)CC1F,-134.85,389.596,405.9141007807962,16.318100780796215
O=C1CCC2CC(NCC3CCCO3)C(F)CC2N1,-134.94,389.887,404.20873540928727,14.321735409287273
CC1CNC(CNC2CCCCC2F)NC1,-134.95,411.746,395.5204856870825,-16.225514312917483
CC1N[NH]C(C)C1NC(=O)NC1CCC(F)CN1,-134.99,392.1,407.4713103619972,15.371310361997132
COC1CCC(NC(=O)N2CCOC(C)C2)CC1F,-135.05,388.758,392.1408927203879,3.382892720387872
CC1CCCCN1C(=O)CNC1CCCCC1F,-135.28,384.498,401.19111328095374,16.693113280953753
O=C(COC1CCCCC1F)N1CCOC2CCCCC21,-135.3,387.14,395.5811130693321,8.441113069332118
O=C(COC1CCCCC1F)N1CCCC1,-135.33,381.28,390.8194290400297,9.539429040029743
CC(C)N1CCC(NC(=O)NC2CCC(F)CN2)C1=O,-135.33,393.452,385.1565304114629,-8.29546958853706
COC1CCC(C(=O)N2CCCC(C)C2)CC1F,-135.36,411.758,400.91707068359375,-10.840929316406232
CC(NC(=O)NC1CCC(F)CN1)C1CCCCN1,-135.42,378.083,382.4672489705136,4.384248970513568
NC1CC2C(CC1F)NC(=O)CC2,-135.44,412.761,408.60052503297806,-4.160474967021969
O=C(COC1CCCCC1F)N1CCC1,-135.47,386.717,404.8799122714051,18.162912271405105
O=C1CC2C(Cl)CCC(F)C2N1,-135.55,393.767,391.8148385695715,-1.9521614304284756
O=C(NC1CCC(F)CN1)NC1CCC2[NH]NCC2C1,-135.61,392.046,398.4756898263752,6.429689826375238
COC1CCC(CN2CCNC2)CC1F,-135.63,393.436,392.18703510694814,-1.2489648930518342
COC1CCC(CN2C(=O)NC3(CCCC3)C2=O)CC1F,-135.66,412.721,398.2167292541109,-14.50427074588913
COC1CCC(S(=O)(=O)NC2CC=CC2)C(C)C1F,-135.98,421.276,409.7314955751249,-11.544504424875129
