SMILES,shift_value,shielding_value,reg_class,reg_prob,priority_class,residual_to_target_line
CC(=O)NC1CCCN(C2CCNC3CC(F)CCC23)C1,-109.93,380.562,0,0.999991864762955,0,57.67888448309128
CN1CCN(S(=O)(=O)C2CCCC(F)C2)CC1,-109.95,378.288,0,0.9999841645318456,0,55.59286756029893
CN(CCC#N)C1CCNC2CC(F)CCC12,-109.96,390.185,0,0.9999995466296496,0,66.39175205038707
FC1=CC=CC(F)=C1,-110.0,301.496,1,0.997361584112794,1,14.225633554507112
[H]C1=C(C(F)F)N(C2=CC=CC=C2)N=C1C1=CC=CC=C1,-110.0,314.767,1,0.9768512648053612,1,2.168416939565589
[H]N1C2=CC=CC=C2C=C1C(F)F,-110.0,315.651,1,0.9730210564961128,1,1.3652687602566402
CCC(F)(F)C(C)=O,-110.0,319.3255,1,0.9487214314154168,1,1.97315656199504
CC(F)F,-110.0,320.509,1,0.9368964527541156,1,3.0484120712847584
CCC1COCCN1C(=O)NC1CCCC(C(F)F)C1,-110.11,330.0515,1,0.7056392087934995,1,11.608142276098206
O=S(=O)(NC1CCCC2OCCC21)C1CCCC(F)C1,-110.14,377.441,0,0.9999786645645788,0,54.63333531157194
CN(CC(=O)N1CCCC1)C(=O)C1CCC(F)CC1,-110.14,398.454,0,0.9999999654153748,0,73.72445826611697
O=C(NCC1CCCCC1F)NC1CNNS1,-110.15,378.074,0,0.9999821672853584,0,55.19844028612235
O=S(=O)(CC1CCCCO1)C1CCCC(F)C1,-110.15,378.581,0,0.9999845966420656,0,55.659069388961285
CC1(CNS(=O)(=O)C2CCCC(F)C2)CCNCC1.Cl,-110.2,383.561,0,0.9999963820066716,0,60.1335919375566
CN1CNCC1CS(=O)(=O)C1CCCCC1F,-110.21,383.261,0,0.9999960327898628,0,59.85103033824366
COC1CCC(C(=O)NC2CCCC(C)N2)C(F)C1,-110.21,390.46,0,0.999999555213733,0,66.39160018309057
O=S(=O)(C1CCCC(F)C1)N1CCCC1,-110.22,385.992,0,0.999998246876374,0,62.32224943065606
O=S(=O)(C1CCCC(F)C1)N1CCCCC1,-110.24,369.437,0,0.9997928380641246,0,47.26139184190187
NS(=O)(=O)C1CNC2CCC(F)CC2C1,-110.27,398.279,0,0.9999999621804692,0,73.43546399985102
CCCC(N)C(F)(F)CCC,-110.3,321.4365,1,0.933353720129367,1,3.5910816824940213
FC(F)C1CCC(CN2CNCN2)CC1,-110.3,331.9215,1,0.6364037419539208,1,13.117109578482385
CC1=CCCN(C2NCC(C(F)F)CN2)C1,-110.39,332.6845,1,0.6068376302395466,1,13.720324579401776
OCC1CC(F)CCC1-N1CNCN1,-110.49,389.77,0,0.9999994063439076,0,65.48470850467073
CC1CC(C(=O)NC2CC(C(N)=O)N(C)C2)CCC1F,-110.51,375.721,0,0.9999611367732786,0,52.70064880884426
CC1NNNN1CC1CCC(C(F)F)CC1,-110.52,335.208,0,0.5129199480966248,1,15.883021898956072
CC1NNNN1CC1CCCC(C(F)F)C1,-110.54,334.333,1,0.5354351623799078,1,15.068050567626544
FC1CCCCC1-C1NNC(CN2CCCCC2)O1,-110.55,402.507,0,0.9999999898690728,0,76.99676547283521
CC(O)CNC1CCC2CCC(F)CC2N1,-110.56,380.079,0,0.999988798034255,0,56.610060308197376
CN1CCC(N(C)C(=O)C2CCC(F)CC2)CC1,-110.56,381.587,0,0.9999928094488258,0,57.98013661407725
CC1(C)CCN(C2NCC(C(F)F)CN2)C1,-110.58,334.293,1,0.5411965562715515,1,14.991709021051449
N#CC1CNN(-C2CCCC(F)C2)C1N,-110.6,381.503,0,0.9999925444664386,0,57.86381936626961
CN(C)C(=O)C1CCCN1C1CCC2CCC(F)CC2N1,-110.61,380.496,0,0.9999899434209872,0,56.93892093124238
CN(CCC#N)C1CCC2CCC(F)CC2N1,-110.65,399.881,0,0.9999999753002444,0,74.51094294018228
FC(F)C1CNC(NC2CC23CC3)NC1,-110.71,335.067,1,0.51201550024191,1,15.564917947278945
O=C(C1CCCC(C(F)F)C1)N1CCCC1,-110.72,336.1355,0,0.5443143947186129,1,16.525691510165274
C[C@@H]1CN(CC2C(F)CCCC2Cl)CCN1,-110.79,379.437,0,0.9999855578847237,0,55.79677848566759
O=C(O)C(F)(F)S(=O)(=O)O,-110.8,308.2135,1,0.9944755998703396,1,8.922525076557449
O=C(O)C1CN(C(=O)C2CCC(F)CC2)CCS1,-110.82,382.08,0,0.9999933072898456,0,58.1680461756149
CN(C(=O)C1CCCC(C(F)F)C1)C1CNN(C)C1,-110.85,335.6165,0,0.5045665711033412,1,15.924159943353828
CC1CCC2C(N1)OCCN2C(=O)C1CCC(F)CC1C,-110.85,380.029,0,0.9999876407997854,0,56.27463337497855
O=C(O)C1CC(-C2CCC(F)CC2)NO1,-110.88,386.504,0,0.9999981991689952,0,62.127421226816864
N#CC1CC(F)CCC1CN1CNCN1,-110.93,384.634,0,0.9999967820849924,0,60.37845392443268
CC1CC(F)CC(S(=O)(=O)N2CCCC2CN)C1.Cl,-110.99,381.263,0,0.9999910486792396,0,57.255770086819226
CCCCCC/C=C(/F)CCCCCC,-111.0,311.663,1,0.9908918157299036,1,5.988520953790442
FC(F)C1=NC2=CC=CC=C2C=C1,-111.0,312.2625,1,0.9899022924868668,1,5.443852024496721
CCOP(=O)(CC(F)F)OCC,-111.0,320.7585,1,0.9544191457177826,1,2.2750924680466937
O=C1CCCCC1(F)F,-111.0,323.0475,1,0.931119776854384,1,4.354737470804707
[H]C1=CC=C(C(F)F)C=C1,-111.0,327.937,1,0.8373210159778183,1,8.797037270273961
FCC1=NC2=CC=CC=C2C2=C1C=CC=C2,-111.0,419.883,0,0.9999999999732428,0,92.33353330504258
FC1CCCC(Cl)C1-C1NN[NH]N1,-111.09,382.26,0,0.9999931440288934,0,58.06158313520265
CCC1CCCCN1C(=O)NC1CCC(C(N)=O)C(F)C1,-111.12,380.519,0,0.9999884231135184,0,56.44981732052304
CC1CCC(S(=O)(=O)N(C)C2CCNCC2)C(F)C1.Cl,-111.14,337.861,0,0.5985246800621067,1,17.67337497554705
CC1NC(N)N(-C2CCC(F)CC2C)N1,-111.17,377.837,0,0.9999742835977083,0,53.963116622665055
CC1NC(C(=O)N2CCCC2)NN1-C1CCC(F)CC1,-111.2,380.817,0,0.9999891460056536,0,56.64056184250727
NC(=O)C1CCCCC1NC(=O)C1CCC(F)C(Cl)C1,-111.21,380.141,0,0.9999867163424816,0,56.01638970538873
O=S(=O)(NC1CCCNC1)C1CCCCC1F,-111.21,382.336,0,0.999993060833804,0,58.010632073695305
N[C@H]1CCN(C(=O)C2CCN(-C3CCCC(F)C3)N2)C1,-111.23,380.123,0,0.9999865672680548,0,55.98003600942992
N#CC1C(F)CCCC1CN1CCOCC1,-111.25,382.522,0,0.9999933584665274,0,58.13962026526934
CNC(=O)C1NC(C)N(-C2CCC(F)CC2)N1,-111.25,384.625,0,0.9999964660194628,0,60.050277076453256
NC1NC(-C2CCC(F)CC2)N[NH]1,-111.26,400.586,0,0.9999999771051,0,74.54146269856783
O=S(=O)(NC1CCCC1)C1CCCCC1F,-111.33,398.234,0,0.9999999495783192,0,72.33457975995411
CC1CC(F)CC(S(=O)(=O)N2CCCC2)C1,-111.35,395.939,0,0.9999998933966068,0,70.22948352520987
CC1CCN(S(=O)(=O)C2CC(CO)CCC2F)CC1,-111.38,384.4,0,0.99999607408283,0,59.71585587696853
O=C(C1CCCO1)N1CCCSC2CCC(F)CC21,-111.43,376.35,0,0.9999572948690996,0,52.35211962873712
N#CCCN1NC(-C2CCC(F)CC2)CCC1=O,-111.43,399.943,0,0.9999999704261716,0,73.78727233737368
CC1CCCN1C(=O)CN1CNC2CCC(F)CC2C1=O,-111.44,392.166,0,0.9999996364638312,0,66.71156714451706
CC1CC(F)CC(S(=O)(=O)NC2(C)CC2)C1,-111.47,378.675,0,0.9999779616515672,0,54.42447202341268
O=C(NCC1NCCCN1)C1CCC(Cl)CC1F,-111.51,387.959,0,0.9999986236838152,0,62.81934498348481
CC1NN(-C2CCCCC2Cl)C(C(F)F)C1C(=O)O,-111.53,329.2765,1,0.8277329000544151,1,9.484024811206352
COC1CC(F)CC(NC(=O)N2CCOCC2)C1,-111.57,393.832,0,0.9999997778614388,0,68.0951925593684
CC1NC(-C2CCC(C(F)F)CC2)SC1C(=O)O,-111.59,334.7035,1,0.6114645330543589,1,14.354664142778034
CC1NSCC1C(=O)N(C)C1CCCC(F)C1,-111.63,378.016,0,0.9999719844843004,0,53.66574504358852
N#CC1CC(F)CCC1CN1CNC(C2CCC2)CC1=O,-111.64,401.44,0,0.9999999809570632,0,74.93735471794541
CC(O)C1CCCCN1CC1CCC(F)CC1C#N,-111.65,401.055,0,0.9999999783060451,0,74.57756733216044
CC1CC(NC(=O)NC2CC2)NN1-C1CCCC(F)C1,-111.68,384.574,0,0.9999959378664288,0,59.57394160457011
Cl.O=C1CNCCN1C1CCCC(F)C1,-111.69,381.415,0,0.999989498054056,0,56.69386796380451
COC1CC(F)CC(CN2CC[C@@H](O)C2)C1,-111.7,392.19,0,0.9999996123840684,0,66.47337207246208
CC1CCOCCN1C(=O)C(=O)NC1CCCC(F)C1,-111.71,398.704,0,0.9999999521860856,0,72.38159293221109
CN1NCCC1C(=O)N1CCNCC1C1CCCC(F)C1,-111.72,378.877,0,0.9999776090178606,0,54.35799683361674
O=S(=O)(NCC1CCCO1)C1CCCCC1F,-111.74,381.333,0,0.9999890786287168,0,56.56936779332564
CCN1CCCN(C(=O)C(=O)NC2CCCC(F)C2)CC1,-111.74,381.944,0,0.999990893668005,0,57.12448491725969
CN1CCC(OC2CCCC(F)C2)C1=O,-111.74,390.966,0,0.9999994237210365,0,65.32132074726515
Cl.FC1CCCC(OC2CCNCC2)C1,-111.76,388.125,0,0.999998596284028,0,62.72016240177128
CC1CC(F)CCC1C(=O)N1CCC(C)S(=O)(=O)CC1,-111.77,367.316,0,0.999404623317606,0,43.8043813347591
CCC1NNSC1C(=O)NC1CCCC(F)C1,-111.77,371.169,0,0.9997941423493908,0,47.30498080860205
CN1CN(C(=O)C2CCCC(F)C2)CC1=O,-111.77,398.428,0,0.9999999468239708,0,72.07083626084317
O=C(NC1CCCC1)C1CC(F)CCC1-N1CCNC1,-111.78,392.315,0,0.9999996190419382,0,66.50693940550914
CCC(O)C(F)(F)CC,-111.8,327.5525,1,0.8834901104157449,1,7.647704153821181
CC1N[NH]C(=O)C(C(=O)NC2CCCC(F)C2)C1C,-111.81,378.323,0,0.9999729507655092,0,53.764666413552106
FC1CCC2NCNC(NC3CC3)C2C1,-111.85,379.543,0,0.999980847576182,0,54.833083584091554
CC1CC(C(F)F)NN1C(C)C(=O)O,-111.86,340.5035,0,0.6730544372816338,1,19.35418839616217
CCN1CCC(N(C)C(=O)C2CCCC(F)C2)CC1,-111.86,388.35,0,0.9999986527486866,0,62.82458360125607
CC1CCN(C(=O)COC2CCCC(F)C2)CC1,-111.86,389.152,0,0.9999989494627132,0,63.55323161008603
O=C(NC1CC(F)CCC1-N1CCCN1)N1CCCC1,-111.86,390.251,0,0.9999992542931824,0,64.55171560223586
CC1CC(C(=O)NCC2N[NH]C(=O)[NH]2)CCC1F,-111.89,392.219,0,0.9999995950888552,0,66.30971969372898
CN1CCCC1C1COCCN1C(=O)C1CCCC(F)C1,-111.93,384.994,0,0.9999961534278624,0,59.70552784360825
CCN(C1CCCC(F)C1)S(=O)(=O)C1CN[NH]C1,-111.94,381.404,0,0.9999886511705104,0,56.43387403849636
O=C(O)C1CCC(=O)N(C2CCCC(F)C2)C1,-111.96,397.934,0,0.9999999342414596,0,71.43201816064116
CC1NN(-C2CCC(F)CC2)C(N)C1C#N,-111.97,388.293,0,0.9999985849429064,0,62.662796897386585
COC1NCCCC1C(=O)NC1CCCC(F)C1,-111.99,377.991,0,0.9999685266829718,0,53.28303157697907
[H]/C(F)=C(/[H])C(=O)OCCCCCCCCCCCC,-112.0,287.485,1,0.9998524979855352,0,28.95516878108731
[H]C1=C([H])N(C)N=C1C(F)F,-112.0,313.0755,1,0.9922861070485858,1,5.705210090358548
CCCCCC(F)(F)P(=O)(OCC)OCC,-112.0,320.824,1,0.9686152391519254,1,1.3346017505633654
CCCCCCC(F)SC,-112.0,365.221,0,0.9988695133940316,0,41.67099283289019
CNS(=O)(=O)C1CCC(C(=O)NC2CCCC(F)C2)O1,-112.01,368.195,0,0.999494135158422,0,44.36298682074612
CCN1CC(NC(=O)C2CCC(Cl)CC2F)CCC1=O,-112.02,389.366,0,0.9999989713580304,0,63.58765888426261
OC1CCNC(-C2CCCC(F)C2)C1,-112.03,380.519,0,0.9999848399569528,0,55.53981732052304
O=C(CN1CCNC1)NC1CCCC(F)C1,-112.03,390.296,0,0.9999992285000188,0,64.42259984213283
O=C(C1CCCC(F)C1)N1CCN(C(=O)C2CC2)CC1,-112.05,371.292,0,0.9997827034658232,0,47.13673106432039
NC(=O)C1CCC(-C2CCC(F)CC2)O1,-112.05,398.925,0,0.9999999512982866,0,72.24237997703831
O=C1NC(=O)C2(CCN(C(=O)C3CCCC(F)C3)CC2)N1,-112.07,381.618,0,0.99998892981578,0,56.498301312672936
CC(=O)N1CSCC1C(=O)NC1CCCC(F)C1,-112.07,381.824,0,0.9999895893601,0,56.6854602775345
CC1CCC(S(=O)(=O)N[C@@H]2CCCC[C@H]2N)C(F)C1.Cl,-112.08,360.864,0,0.9963212495635108,0,37.63248987220145
CC1OCCC1C(=O)NC1CCC(C(=O)O)C(F)C1,-112.09,388.584,0,0.9999986616823172,0,62.80718164872016
FC1CCC(C2CN(CC3CCON3)CCO2)C(Cl)C1,-112.09,390.666,0,0.999999301221234,0,64.69875914795219
CCN(C)C1CCCN(C2CCCC(F)C2)C1=O,-112.09,399.703,0,0.9999999618932146,0,72.90922305792324
CN(CC1CCCO1)C(=O)C1CCCC(F)C1,-112.1,378.369,0,0.9999708529197056,0,53.51645919211344
NC(=O)C1CC2CCCCC2CN1CC1CCCC(F)C1,-112.1,382.424,0,0.9999912204026092,0,57.2005834761604
FC(F)C1N[NH]C2C1CCC2,-112.14,331.8085,1,0.7823229621786054,1,11.174444709407837
O=C1CN(C(=O)C2(C3CCCC(F)C3)CCC2)CCN1,-112.14,380.151,0,0.999982526305114,0,55.09547509203252
O=C1CN(C(=O)C2CC(-C3CCCC(F)C3)NO2)CCN1,-112.15,381.229,0,0.9999872685150646,0,56.0648797722304
O=C(NC1CCCC(F)C1)[C@H]1CNCCO1,-112.18,378.792,0,0.9999736114195672,0,53.82077104714466
CC1CC(C(=O)NC2CCNCC2C)CCC1F,-112.19,388.102,0,0.9999984005954788,0,62.26926601249062
CNC(=O)C1(C2CCCCC2F)CCCC1,-112.21,389.76,0,0.9999990396007388,0,63.755623118027
Cl.FC1CCCC(C2COCCN2)C1,-112.25,373.787,0,0.9998855091027804,0,49.20353503193991
O=C(NC1CN[NH]C1)C1CCCC(F)C1,-112.25,390.779,0,0.9999992942068068,0,64.64142401702674
O=C(NC1CCCC(F)C1)C1(O)CCOC1,-112.26,386.044,0,0.9999969240335757,0,60.32949344120361
CN1CCC(NC(=O)C2CCC(Cl)CC2F)N1,-112.28,385.656,0,0.9999965161192346,0,59.95698043942557
O=C1CN(C2CCCC2)C(=O)N1C1CCC(F)CC1,-112.28,388.829,0,0.9999986900091954,0,62.83977362149241
CC1(C)COCCN1C(=O)C1CCCC(F)C1,-112.29,388.132,0,0.999998368829006,0,62.19652217242192
O=C(NCC1CCC2C(C1)OCO2)C1CCCC(F)C1,-112.29,390.286,0,0.9999991665567812,0,64.15351445548909
CC1(C)COCCN1CC1COC(-C2CCCC(F)C2)N1,-112.3,384.643,0,0.9999952287124528,0,59.01663077241206
O=C1NCCC1OC1CC(F)CCC1Cl,-112.31,381.269,0,0.999986797342188,0,55.9412213188055
CC1C(C(=O)N2CCCC2)CNN1-C1CCC(F)CC1,-112.32,377.11,0,0.9999549887816128,0,52.15260901366332
CN(C)C1CCC(NC(=O)C2CCCC(F)C2)CN1,-112.32,388.955,0,0.9999987257448748,0,62.91424949320384
O=C(NCC(=O)N1C2COCC1C2)C1CCCC(F)C1,-112.35,398.434,0,0.999999937941845,0,71.49628749282945
COC1CC(F)CCC1NC(=O)C1CCCS1,-112.36,391.229,0,0.9999993679453012,0,64.94026641599619
COC1CCN(C2CCCC(C(F)F)C2C#N)CC1,-112.37,331.2045,1,0.8169374841515977,1,10.395687356124428
O=C(NC1CCCN(C2CCCC(F)C2)C1)C1CCOC1,-112.39,386.041,0,0.9999968012281946,0,60.19676782521053
CC1SC(=O)N(CC(=O)O)C1-C1CCC(F)CC1,-112.41,371.843,0,0.9997912127462684,0,47.27733586839193
O=C(NC1CCCC(F)C1)N1CCN2CCC1CC2,-112.41,389.062,0,0.9999987350116578,0,62.92146313029215
CC(C)(O)C1CCCN1C(=O)C1CCC(F)C(Cl)C1,-112.46,371.021,0,0.999732780002032,0,46.48051708627439
CC1CCCNC1CNC(=O)C1CCCC(F)C1,-112.46,383.527,0,0.999992983045058,0,57.8427016229678
CC1CC(C(=O)NC2(C(=O)O)CC2)C(Cl)CC1F,-112.46,389.968,0,0.999999033078434,0,63.69459916021735
CC1CC(C(=O)NC2(CO)CCOC2)C(Cl)CC1F,-112.46,398.523,0,0.9999999378908192,0,71.46714743395897
CC(C)N1CCC(NC(=O)C2CCCC(F)C2)CC1,-112.47,381.335,0,0.9999864113634064,0,55.8411848706543
CC1(NC(=O)NC2CCCC(F)C2)CCS(=O)(=O)C1,-112.47,390.712,0,0.9999992323342032,0,64.36055192651347
O=C(C1CN(CC2CCCC(F)C2)NN1)N1CCCCC1,-112.49,371.537,0,0.9997665456882986,0,46.91932303709264
CN(CC1CCC(F)CC1Cl)C(=O)[C@@H]1CCCCN1.Cl,-112.51,378.856,0,0.9999713421255656,0,53.54891752166479
CCN1CC(NC(=O)NC2CCCC(F)C2)CN1,-112.51,389.18,0,0.9999987448420796,0,62.92867069268861
O=C(NC1CCCCNC1=O)C1CCCC(F)C1,-112.51,391.295,0,0.9999993538403524,0,64.85022996784504
O=C1CN(CC2CCC(F)CC2Cl)CCN1,-112.52,387.772,0,0.999998049960283,0,61.63944825324636
O=C(NCC1CCCO1)NC1CCCC(F)C1,-112.52,397.06,0,0.9999998980931942,0,70.077955367976
O=C(NCC1NCC[NH]1)NC1CCCC(F)C1,-112.52,397.261,0,0.999999904558969,0,70.2605716395157
CN1CC(CNC(=O)NC2CCCC(F)C2)CN1,-112.53,372.725,0,0.9998308614075984,0,47.95866697037204
CC1NC(CNC(=O)NC2CCCC(F)C2)N[NH]1,-112.53,377.999,0,0.9999629275601932,0,52.75029988629413
O=C(NC1CCCC(F)C1)N[C@H]1C[C@@H](O)C1,-112.53,378.464,0,0.999967647357752,0,53.172770365229184
O=C(NC1CCCC(F)C1)N[C@@H]1C[C@H]1CO,-112.53,397.436,0,0.9999999096093936,0,70.40956590578159
CC1NN(-C2CCC(F)CC2)C(N)C1C(N)=O,-112.54,383.616,0,0.9999930032557643,0,57.8435615640973
CC1OCNC1C(=O)NC1CCC(S(C)=O)C(F)C1,-112.55,383.237,0,0.9999921310901086,0,57.48922541029863
O=C1CC(C(F)F)=NN1,-112.56,321.842,1,0.969577450808869,1,1.6994941108986836
CCNC(=O)N1CCN(CC2CCC(F)CC2C#N)CC1,-112.58,380.209,0,0.9999803594415968,0,54.708170334566304
CC1NN(-C2CCC(F)CC2)C(C)C1C(=O)NC1CC1,-112.58,385.791,0,0.999996346969361,0,59.77963315911636
CC1NCCN1CC1CCCC(C#N)C1F,-112.58,386.435,0,0.999997001914677,0,60.36473205897487
O=C(C1CC(F)CC2CCCNC12)N1CCCCO1,-112.59,389.739,0,0.9999989213372332,0,63.35654380607505
CC1NC(C2(NC(=O)C3CCCC(F)C3)CCCC2)NO1,-112.6,381.044,0,0.999984581338018,0,55.44680011932073
CC(C)(C(=O)N1CCCC(C(=O)O)C1)C1CCCC(F)C1,-112.61,389.903,0,0.9999989694068956,0,63.48554414703285
FC1CCCC(-C2CNC(CN3CCOCC3)O2)C1,-112.63,380.282,0,0.9999804827141788,0,54.72449365706581
CC(C)(CO)NC(=O)C1CC(F)CC2CCCNC12,-112.66,379.464,0,0.9999749060471982,0,53.95130902960577
O=C(NC1(C2CCCC(F)C2)CCOCC1)C1CCOC1,-112.66,383.072,0,0.9999914502513202,0,57.22931653067647
O=C(NCC1CCOC1)C1CCC(Cl)CC1F,-112.67,400.918,0,0.999999970212619,0,73.43309753514082
CN1C(=O)N[C@@H]2CN(CC3CCC(F)CC3C#N)CC[C@@H]21,-112.69,390.702,0,0.9999991794666694,0,64.13146653986973
O=C1[NH]CCC2CCC(F)CC12,-112.71,383.628,0,0.9999926622354488,0,57.68446402806983
CNC(=O)C1C[NH]NC1-C1CCC(F)CC1,-112.71,384.988,0,0.9999951460961406,0,58.92007661162198
CS(=O)C1NNCN1CC1CCCC(F)C1,-112.71,386.658,0,0.9999970907733188,0,60.43733618113088
N#CC1CC(F)CCC1CN1CC(N2CCCN2)C1,-112.72,377.357,0,0.9999525539501792,0,51.97701806376435
CN(CC1CC(F)CC2CCCNC12)S(C)(=O)=O,-112.73,386.668,0,0.9999970824475244,0,60.42642156777465
CNC(=O)C1NNN(-C2CCC(F)C(Cl)C2)C1C,-112.73,405.053,0,0.9999999924765924,0,77.12990491233798
O=S(=O)(CC1CCC(F)CC1)C1NCC[NH]1,-112.74,382.111,0,0.99998830335345,0,56.27621087421058
CN1NC(C(=O)O)CC1-C1CCC(F)CC1,-112.75,382.018,0,0.9999879356818282,0,56.18171677842355
CC1CN(C(=O)C2CNCN2-C2CCC(F)CC2)CCO1,-112.77,385.987,0,0.9999963597533638,0,59.767706737334194
CC(NC(=O)C1CCC(Cl)CC1F)C1CCNCC1,-112.78,402.522,0,0.9999999820549458,0,74.78039355280086
N#CC1(C2CCCC(F)C2)CC1,-112.79,398.411,0,0.9999999294354384,0,71.03539110354878
CC(C)NC(=O)C1(C2CCCC(F)C2)CCOCC1,-112.8,386.184,0,0.9999965426377814,0,59.91668885421639
CC1NN(-C2CCC(F)CC2)C(C)C1C(=O)N1CCC1,-112.81,377.187,0,0.9999487147009528,0,51.73256649082032
O=C1CN(C(=O)NC2CCCC(F)C2)C2CCCCC2N1,-112.81,381.383,0,0.9999851389751052,0,55.54479472654441
NC1CC(=O)[NH]N1-C1CCC(F)CC1,-112.81,381.991,0,0.9999876124713296,0,56.09718623448538
O=C(NC1CCCC(F)C1)N1CCC2(O)CCCCC2C1,-112.87,379.891,0,0.9999763980458516,0,54.129255039294605
CC1CC(CN(C)C(=O)NC2CCCC(F)C2)NO1,-112.87,388.148,0,0.9999980763489252,0,61.631058791052
CC1CN(C)CCN1CC1CCC(F)CC1C#N,-112.87,400.618,0,0.999999965239423,0,72.96053593582786
CC1CCN(CC2CCCC(F)C2)C(=O)C1C#N,-112.89,388.704,0,0.9999983725813316,0,62.11620628844536
CN1NNCC1CNC1CCCC(F)C1,-112.9,375.773,0,0.9999204495407884,0,50.35789281939182
O=C(O)C1(C(=O)NC2CCCC(F)C2)CC1,-112.9,385.609,0,0.9999957499691644,0,59.29427912219981
CN(CC1CCCC(F)C1)C(=O)C1CCC(O)NC1,-112.9,387.469,0,0.9999976039312948,0,60.984161037940254
O=C(N1CCN(C2CC2)CC1)C1(C2CCCC(F)C2)CC1,-112.91,379.608,0,0.9999740136665368,0,53.83213859727599
CC1SCCN(C(=O)NC2CCCC(F)C2)C1C,-112.92,377.843,0,0.999956170176155,0,52.21856785465134
O=C(C1CCC(F)C(Cl)C1)N1CCC(CO)C1,-112.94,384.776,0,0.9999944505261048,0,58.49746641477418
CN(CC1CCCC(F)C1)C(=O)C1CCCC(C#N)C1,-112.96,387.01,0,0.9999971884880297,0,60.50714179099144
CC1OC(-C2CCCCC2F)NC1C(=O)N1CCCCC1,-112.97,379.568,0,0.9999732081318462,0,53.73579705070094
CCN1NNC(C)C1C(=O)N1CCC2CCCC(F)C21,-112.97,390.606,0,0.9999990824632604,0,63.76424682808957
O=C(O)C1CC(C(F)F)[NH]N1,-112.99,339.415,0,0.5129675452039211,1,17.235244059988318
NC(C1CCCC(F)C1)C1CCCCN1,-112.99,374.043,0,0.9998653166085693,0,48.69612093002037
[H]C([H])=C([H])F,-113.0,295.947,1,0.9996940678476676,1,22.26711460313271
C=CF,-113.0,295.947,1,0.9996940678476676,1,22.26711460313271
FC1=CC=NC2=CC=CC=C12,-113.0,305.026,1,0.9987282418642832,1,14.018492069257777
FC1=CC=CC=C1,-113.0,305.646,1,0.9985909552853924,1,13.455198097344294
CC1=C2C(F)=CC=CC2=CC=C1,-113.0,306.241,1,0.9984443234736264,1,12.914617592040258
CCCCCCOC(=O)C(F)(F)C(=O)OCC,-113.0,319.7105,1,0.9829324673850314,1,0.6770560522199389
[H]C1=NN(C)C(C(F)F)=C1C,-113.0,324.1645,1,0.960303069122986,1,3.3695751589132783
O=[N+]([O-])C1=CC=C(C(F)F)C=C1,-113.0,328.368,1,0.9117657669402812,1,7.188617434620255
CC1NCSC1C(=O)N(C)CC1CCCC(F)C1,-113.0,387.041,0,0.999997181813678,0,60.49530648958711
O=C(CC1C(F)CCCC1Cl)NC1NCCCC1O,-113.0,394.267,0,0.999999711740624,0,67.06040687837225
CC1CC(N2CCOC(C3CCCC(F)C3)C2)CCN1,-113.02,396.449,0,0.9999998569786306,0,69.02283824404195
O=C1C2CCCN2C(=O)N1CC1CCCC(F)C1,-113.03,387.195,0,0.9999972887046898,0,60.60522144390106
CC1CNN(C)C1CNC1CCCC(F)C1,-113.03,397.641,0,0.9999999028494638,0,70.0958163319788
O=C(NC1CCCOC1)C1CNCN1-C1CCC(F)CC1,-113.06,387.77,0,0.9999977109887812,0,61.09763117591757
CC1CC(C(=O)NC2(C(=O)O)CC2)CCC1F,-113.06,391.438,0,0.999999275913432,0,64.4301509968509
CN1C(=O)N(CC2CCCC(F)C2)C(=O)C12CCCCC2,-113.07,390.264,0,0.9999989476213744,0,63.3535266048728
O=C(C1CCC(O)NC1)N1CCCC1C1CCCC(F)C1,-113.08,381.291,0,0.999983397697504,0,55.19120916942176
OCC1(C2CCCC(F)C2)CCNC1,-113.09,386.097,0,0.9999961260633357,0,59.54764599041559
O=S1(=O)CC2CCC(F)CC2N1,-113.09,402.565,0,0.999999980761474,0,74.50946071536904
CCN(C(=O)C1CCOC1)C1CCC(Cl)C(F)C1,-113.1,385.88,0,0.9999958462367178,0,59.34049310024588
CC1CNC(CNC2CCCC(F)C2)NC1,-113.1,390.474,0,0.9999990062932066,0,63.51431972439187
FC1CCC2NCCCC2C1,-113.14,383.889,0,0.9999922738454836,0,57.491592619472144
CC1(C)CNC(=O)CN1C(=O)C1CCC(F)C(Cl)C1,-113.14,387.731,0,0.9999976270500752,0,60.98219816800695
FC1CCCC(-C2CC[NH]N2)C1,-113.15,381.21,0,0.999982616914718,0,55.04761753760724
O=C(N1CC2CCC1C2)C1(C2CCCC(F)C2)CC1,-113.15,383.739,0,0.9999918888824018,0,57.34531181981564
O=C(NC1CCOCC1)C1CNCN1-C1CCC(F)CC1,-113.16,381.945,0,0.9999860117616474,0,55.70539345592405
CC1CC(F)CC(C(=O)N2CCCSCC2)C1,-113.19,395.874,0,0.9999998190207826,0,68.33042851202543
CC1CCCN(CC2CCCC(F)C2)C1=O,-113.19,397.854,0,0.9999999052379946,0,70.12933506749101
O=C(O)C1CC2CCCNC2CC1F,-113.19,399.892,0,0.9999999516626128,0,71.98093686549049
NC(=O)C1(C2CCCC(F)C2)CCC1,-113.2,398.055,0,0.999999911046142,0,70.30195133903071
CC1CC(C(=O)N2CCCC(C(=O)O)C2)C(Cl)CC1F,-113.22,378.635,0,0.9999618260166072,0,52.63813047683757
