SMILES,shift_value,shielding_value
CC1NC(C)N(CC2CNCC(F)C2)N1,-125.42,393.274
CN(C)C(=O)C1CN(-C2CCCC(Cl)C2F)NN1,-125.45,397.761
CC1NCN(CC2CNCC(F)C2)C1C,-125.58,379.892
CC1CC(O)CN1C1CCC(C#N)CC1F,-125.66,392.812
CN(CC1CNN(C)C1)C(=O)NC1CCCC(Cl)C1F,-125.66,393.288
CC(=O)NC1CC(-C2CCCO2)CCC1F,-125.71,402.97
CC(C)C1NC(C(=O)NC2NCCCC2F)CS1,-125.73,385.697
O=S(=O)(C1CNN(-C2CCCCC2F)C1)N1CCCC1,-125.74,406.119
O=C1CN(C2NCC(Cl)CC2F)CCN1,-125.75,389.743
O=C(COC1CCC(F)C(Cl)C1)N1CCNC1=O,-125.84,385.971
COCC1CCCN(C2CCNC3C(F)CCCC23)C1,-125.88,395.25
O=C(NC1CCCC(Cl)C1F)N1CCCC(O)C1,-125.9,400.546
CC1CN(CC2CCN(C)C(=O)C2)C2CCC(F)CC2O1,-125.92,381.414
O=C(NC1CNCC(F)C1)N1CCOCC1,-125.94,401.306
O=C(CNC1CCC(F)CC1Cl)N1CCNC1=O,-125.95,389.009
CC(NC(=O)C1CCCO1)C1CNCC(F)C1,-125.98,391.971
CC1CNC(C(C)NC2CCC(F)CC2)O1,-126.02,383.096
O=C(NC1CNN(-C2CCCCC2F)C1)N1CCOCC1,-126.02,386.939
CN(CCO)C1NCC(Cl)CC1F,-126.02,404.655
CC(NC1CCC(F)CC1)C(=O)N1CCCC1,-126.04,380.469
O=C(COC1CCC(F)C(Cl)C1)N1CCOCC1,-126.04,386.565
CC1CCC(CNC2CCC(F)CC2)O1,-126.11,398.497
CC1C(=O)NCCN1CC1CNCC(F)C1,-126.25,394.666
CC1(C)OCCC1NCC1CNCC(F)C1,-126.28,379.277
CC1CN(CC2CNCC(F)C2)CCCO1,-126.29,379.214
CN(CC1CNCC(F)C1)[C@@H]1CCC[C@H]1O,-126.35,392.599
FC1CNCC(CN2CCCSCC2)C1,-126.39,399.76
N#CC1CCN(CC2CNCC(F)C2)CC1,-126.4,373.641
CC(NC1CCC(F)CC1)C1NNCN1C,-126.41,379.444
CC1CC(OCC2CNNN2C)CCC1F,-126.42,391.756
O=C(NC1CCCCC1F)N1CCC[C@@H]1CO,-126.44,394.188
CN1CC(CNC2CCC(F)CC2)NN1,-126.48,377.739
FC1CNCC(CN2CCOCC23CC3)C1,-126.49,379.359
FC1CCC2C(C1)CCCN2,-126.5,380.154
CC1NCSC1CNC1CNCC(F)C1,-126.54,372.821
CC1NCC(CNC2CNCC(F)C2)S1,-126.56,376.047
CC1NOCC1CNC1CNCC(F)C1,-126.63,375.981
CN1CCN(C(=O)C2CC2)C2CC(F)CCC21,-126.63,388.495
O=C(NC1CC(Cl)CCC1F)N1CCOCC1,-126.63,400.577
FC1CNCC(NCC2CNCS2)C1,-126.66,386.515
CC1NC(CNC2CNCC(F)C2)CS1,-126.71,389.738
O=S(=O)(C1CC1)N1CC=C(C2CNCC(F)C2)CC1,-126.71,393.298
FC1CNCC(NCC2CC[NH]N2)C1,-126.74,379.117
O[C@H]1C[C@@H](CNC2CCC(F)CC2)C1,-126.76,382.283
CCC1(O)CCN(C2NCCCC2F)CC1,-126.76,384.892
FC1CCC(NCC2NCCS2)CC1,-126.84,384.649
CN(C(=O)C1CCCO1)C1NCCCC1F,-126.86,403.021
CC1CCC(F)C(NC(=O)NC2CNOC2C)C1,-126.88,393.075
CC1(C)CN(CC2CNCC(F)C2)CC2CCCCC2O1,-126.89,391.596
CC1CCN(C(=O)CNC2CCC(F)CC2)CC1,-126.93,400.786
O=C1NCCCCC1NC1CCC(F)CC1,-126.97,400.19
CC1CC(NC2CCC(F)CC2C#N)CC(C)O1,-127.02,377.385
FC1CCCNC1N1CCCC(C2NCCS2)C1,-127.05,383.497
FC1CNCC(CNC2CCCCC2)C1,-127.12,388.582
CC1NC(CNC2CCC(F)CC2C)NO1,-127.13,388.09
N#CC1CC(F)CCC1N1CCCC1C(=O)NC1CC1,-127.13,393.917
CC1CNC(CNC2CCC(F)CC2)NC1,-127.13,401.103
O=C(NC1CCCCC1F)NC1CCCS(=O)(=O)C1,-127.14,385.247
CN1NCC(CNC(=O)NC2CCCCC2F)C1N,-127.16,391.27
O=C(NC1CCCCC1F)NC1CC1,-127.19,400.526
N#CC1CC(F)CCC1N[C@@H]1C[C@H]1CO,-127.21,373.579
N#CC1CC(F)CCC1NCC1CCCNC1,-127.26,386.267
C[C@@H]1C[C@H](O)CN(C2NCCCC2F)C1,-127.3,417.169
O=C(NC1CCCCC1F)N[C@H]1C[C@@H](O)C1,-127.31,396.853
O=C1CCC(CNC(=O)NC2CCCCC2F)N1,-127.34,393.699
CN(CC1(O)CCCC1)C1NCCCC1F,-127.35,384.342
CCN(CC)C(=O)N1CCN(C2NCCCC2F)CC1,-127.35,396.911
FC1CNCC(NCC2CCNCC2)C1,-127.38,391.925
C[C@@H](CO)N(C)C1NCCCC1F,-127.44,391.499
CN(C1NCCCC1F)C1CCOC1,-127.45,389.687
CC1CC(F)CCC1NCC1CNCN1C,-127.46,384.761
O=C(NC1CCCCC1F)N1CCCCN1,-127.46,385.197
CC1CC(F)CCC1NCC1NCC[NH]1,-127.52,372.366
O=C(O)C1CC(F)C2NCCCC2C1,-127.56,372.754
N#CC1CC(F)CCC1N1CCC[C@@H]1CO,-127.58,389.519
FC1CCCNC1N1CCOC(C2CC2)C1,-127.61,384.401
CN(C1NCCCC1F)[C@H]1CC[C@H](O)CC1,-127.62,392.928
N#CCC1CCC(F)CN1,-127.65,398.078
CC1(CNC2CCC(F)CC2C#N)COC1,-127.68,386.132
CC(NC(=O)NC1CCCCC1F)C1CCNCC1,-127.69,392.766
CN(CC1CNN(C)C1)C1NCCCC1F,-127.73,382.996
CC(NC(=O)NC1CCCCC1F)C1CCCNC1,-127.74,385.082
CC1CCCC(F)C1NC(=O)C1CCCNC1C,-127.76,398.333
FC1CCCNC1N1CCOC2(CCC2)C1,-127.85,391.182
CC1CCC(F)C(NC(=O)C2CCCN2C)C1,-127.99,390.855
OC1CNC2C(F)CCCC2C1,-127.99,398.652
CC(=O)NC1CC(NC(=O)C2CCSC2)CCC1F,-128.0,392.875
CC1CCC2CCCC(F)C2N1,-128.0,399.788
CC1CCCC(NC(=O)C(=O)N(C)C2CCSC2)C1F,-128.02,415.476
CC1CCCC(NC(=O)C2(C)COC2)C1F,-128.05,408.743
CC1NSCC1C(=O)NC1CCC2C(C1F)CCNC2,-128.1,411.262
CCN1CN(CC2CCC(F)CN2)CC1=O,-128.11,391.153
CN1CN(CC2CCC(F)CN2)CC1=O,-128.13,380.967
CN1CCN(C(=O)C2CCNCC2F)C2CCCCC2C1,-128.17,394.372
O=C(NC1CCC2C(C1F)CCNC2=O)C1CCOC1,-128.19,382.137
FC1CCC(CN2CCCSCC2)NC1,-128.23,394.827
CN(CC1NCCCN1)C1CCC(F)CC1,-128.27,387.594
CC1CC(NC(=O)NCC2CCCCC2F)NO1,-128.27,408.005
CC1CN(C2NCCCC2F)CC(=O)N1,-128.29,388.221
CC1CCC(F)C(NC(=O)C2(C)CNC2)C1,-128.34,385.682
CN1CCN(C2NCCCC2F)CC1=O,-128.36,386.638
O=C(CC1CCSC1)NC1CCC2C(C1F)CCNC2,-128.45,408.725
COCC1CCN1C(=O)C1CCNCC1F,-128.54,392.565
CC1(C(=O)NCC2CCC(F)CN2)CNC1,-128.79,389.541
O=C(NC1CC(-N2CCCC2)CCC1F)N1CCCC1,-128.85,402.579
O=C(NCC1CCC(F)CN1)[C@@H]1CCCO1,-128.86,379.161
CC1(C(=O)NCC2CCC(F)CN2)COC1,-128.87,391.191
CCC1CCC2[NH]C(C(=O)O)CC2C1F,-128.96,398.426
CS(=O)(=O)NC1CC(NC(=O)C2CCCO2)CCC1F,-128.97,388.186
O=C(C1CCNCC1F)N1CCSC2(CCCCC2)C1,-129.02,392.206
O=C(NCC1CCCS1)C1CCNCC1F,-129.03,392.642
O=C(O)C1CC(F)CC2C1NCCC2,-129.03,396.62
O=C(CC1CCC(F)CN1)N1CCOC2CCCCC2C1,-129.04,401.116
CC1CCCC(NC(=O)N2CCCC2)C1F,-129.09,401.693
CC1CCC(F)C(NC(=O)C2CCN3CCNC3C2)C1,-129.1,410.437
CC1CCC(F)C(NC(=O)C(C)N2CNCN2)C1,-129.11,392.976
FC1CNCCC1CN1CC2CCC1C2,-129.19,411.462
O=C1CN(C(=O)CC2CCC(F)CN2)C2CCCCC2N1,-129.2,402.581
CC1=NN(C)C(=O)C1C(=O)NC1CCCCC1F,-129.22,411.134
O=C(NCC1CCCCN1)NC1CCCC(Cl)C1F,-129.27,402.668
CCOC1C(F)CCCC1C(=O)N1CCNC(C)C1.Cl,-129.29,387.557
NC1CCN(-C2NCCCC2F)N1,-129.47,393.035
CC1CCC(F)C(NC(=O)CN2CCC(=O)[NH]C2=O)C1,-129.67,392.407
C[C@@H]1COCCN1CC1CCNCC1F,-129.95,402.835
O=C(NC1CCC(F)C(-N2CCCC2)C1)C1CCOC1,-129.99,412.937
CC1NOC(C(C)NC(=O)NC2CC(Cl)CCC2F)N1,-130.01,381.281
CCS(=O)(=O)N1CC(=O)NC2C(F)CCCC21,-130.28,400.883
CC1COCCN(CC2CCNCC2F)C1,-130.46,378.706
CN(CC1CCNCC1F)[C@@H]1CCC[C@H]1O,-130.55,389.327
CCN1CCN(CC2CCNCC2F)CC1,-130.55,407.964
CCC(=O)N1CC(=O)NC2C(F)CCCC21,-130.63,405.214
CC1CC(NCC2CNNN2C)CCC1F,-130.74,392.177
CC1CC(C(=O)NC2CCC(F)CN2)CO1,-130.91,377.795
O=C(NC1CCC(F)CN1)C1=CCOCC1,-130.96,377.914
O=C(NC1CCC(F)CN1)[C@]12C[C@H]1CCN2,-131.14,382.898
OC[C@@H]1C[C@H]1NC1NC2C(F)CCCC2O1,-131.3,387.268
COC1CC(C(=O)N2CC(C)C2)CCC1F,-131.31,387.634
CC1CC(NCC2NCCN2C)CCC1F,-131.32,392.369
CN(CC1CCNCC1F)C1CCN(C)N1,-131.41,387.846
CCC(C)C(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.59,384.539
COCC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.6,402.385
CC(C)CC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.62,386.983
FC1CCCNC1N1CCCSCC1,-131.69,387.902
O[C@@H]1CCN(C2NC3C(F)CCCC3O2)C1,-131.73,393.061
O=S(=O)(NC1NCCCC1F)C1CCC2C(C1)CCC2,-131.79,395.857
O[C@@H]1CCN(C2NCC(Cl)CC2F)C1,-131.94,403.031
CC(CC#N)NC1NC2C(F)CCCC2O1,-131.97,401.316
CC1CCC(F)C(NC(=O)NCC2CN[NH]C2)C1,-132.14,392.82
NC1CCN(-C2CCC(F)CN2)N1,-132.17,390.344
CC(O)CC1CCCN1C1NCCCC1F,-132.43,385.515
CC(=O)NC1CCC(OC2CCCC2)C(F)C1,-132.85,380.77
OCC1CCNCC1F,-132.88,403.613
N#CC1CCC(OC[C@H]2C[C@@H](O)C2)C(F)C1,-133.14,406.687
Cl.NC1NN(-C2CCC(F)CC2)C2C1CCC2,-133.24,389.613
N#CC1CNC(N2CCCC2)C(F)C1,-133.26,390.06
N#CC1CCC(NC2CCN(C(=O)C3CC3)CC2)C(F)C1,-133.31,388.689
O=C(NC1CCC(F)CN1)N1CCOC(C2CCCO2)C1,-133.5,390.529
CN(CC1CSCN1)C(=O)NC1CCC(F)CN1,-133.58,392.411
CNC(=O)NC1CCC(OC2CCC2)C(F)C1,-133.62,405.313
C[C@@H]1CN(C(=O)NC2CCC(F)CN2)C[C@H](C)O1,-133.66,400.994
COC1CCC(F)C(NC(=O)C2CCNCC2Cl)C1,-133.71,402.333
CN1CC(C2CCCN2C(=O)NC2CCC(F)CN2)CN1,-133.75,383.218
CC(=O)N1CCC(NC2CCCCC2F)CC1,-133.76,383.481
CN1C(N)NC2C(F)CCCC21,-134.09,393.826
NC(=O)CN1CCOC2C(F)CCCC2C1,-134.1,390.58
COCC1(C)CCN(C2NCCCC2F)C1,-134.14,385.36
CC1(CNC2CCC(C#N)CC2F)COC1,-134.15,391.965
O=C(O)C1CCC(F)C2OCCC12,-134.19,409.473
CC1CCC(NCC2CNNN2C)C(F)C1,-134.38,409.262
COC1CCC(F)C(NC(=O)C2CCCOC2)C1,-134.53,394.152
CC1N[NH]CC1CNC1CCCCC1F,-134.54,395.836
CC(OC1CCCCC1F)C(=O)N1CCCC1,-134.57,416.575
CC1NN(C)CC1CNC1CCCCC1F,-134.62,405.581
COC1CCC(F)C(NC(=O)N2CCC3(CCOC3)C2)C1,-134.65,403.022
CC1CCC(NCC2NCNN2C)C(F)C1,-134.66,409.605
COC1CCC(NC(=O)NC2CC2)CC1F,-134.83,391.82
FC1CCCCC1NCC1CSCN1,-134.84,392.167
COC1CCC(NC(=O)N2CCCC(C)C2)CC1F,-134.85,389.596
O=C1CCC2CC(NCC3CCCO3)C(F)CC2N1,-134.94,389.887
CC1CNC(CNC2CCCCC2F)NC1,-134.95,411.746
CC1N[NH]C(C)C1NC(=O)NC1CCC(F)CN1,-134.99,392.1
COC1CCC(NC(=O)N2CCOC(C)C2)CC1F,-135.05,388.758
CC1CCCCN1C(=O)CNC1CCCCC1F,-135.28,384.498
O=C(COC1CCCCC1F)N1CCOC2CCCCC21,-135.3,387.14
O=C(COC1CCCCC1F)N1CCCC1,-135.33,381.28
CC(C)N1CCC(NC(=O)NC2CCC(F)CN2)C1=O,-135.33,393.452
COC1CCC(C(=O)N2CCCC(C)C2)CC1F,-135.36,411.758
CC(NC(=O)NC1CCC(F)CN1)C1CCCCN1,-135.42,378.083
NC1CC2C(CC1F)NC(=O)CC2,-135.44,412.761
O=C(COC1CCCCC1F)N1CCC1,-135.47,386.717
O=C1CC2C(Cl)CCC(F)C2N1,-135.55,393.767
O=C(NC1CCC(F)CN1)NC1CCC2[NH]NCC2C1,-135.61,392.046
COC1CCC(CN2CCNC2)CC1F,-135.63,393.436
COC1CCC(CN2C(=O)NC3(CCCC3)C2=O)CC1F,-135.66,412.721
COC1CCC(S(=O)(=O)NC2CC=CC2)C(C)C1F,-135.98,421.276
CCCCCCCCC(F)N1C=NC2=CC=CC=C21,-136.0,379.112
COC1CCC(CN(C)C(=O)N2CCOCC2)CC1F,-136.11,390.562
O[C@@H]1CC[C@H]1NC1NCC(Cl)CC1F,-136.2,378.666
COC1CCC(CC(=O)N2CCC2)CC1F,-136.21,385.574
C[C@@H](CO)NC1NCC(Cl)CC1F,-136.27,388.132
OC[C@@H]1C[C@H]1NC1NCC(Cl)CC1F,-136.29,395.089
CC(=O)N1CC(C)OC2C(F)CCCC21,-136.38,393.458
O=C1NCCC[C@@H]1NC1NCC(Cl)CC1F,-136.6,409.536
O=C(C1CC2CCCC(F)C2O1)N1CCCC1,-137.16,397.35
Cl.O=C(O)CC1CN2CC(F)CCC2N1,-137.38,394.963
COC1(C)CN(C2NCCCC2F)C1,-137.41,389.631
N#CC1CNC(NC2CC23CC3)C(F)C1,-137.43,394.77
CC1CCOC1C(=O)N[C@H]1CCOC2C(F)CCCC21,-137.71,410.073
NC(=O)N[C@H]1CCOC2C(F)CCCC21,-137.72,410.243
O=C(CNC1CCCC(Cl)C1F)N1CCNC1=O,-137.93,385.844
CC(=O)NC(C)C1CC2CCCC(F)C2O1,-138.08,385.802
O=C(O)C1CCOC2C(F)CCCC21,-138.82,386.25
CC1CC(NC2NCCCC2F)CCO1,-138.82,398.048
CC(C)(C(=O)NC1CCNCC1F)C1CCCS1,-138.87,399.749
COC1CC(NC(=O)C2SCNC2C)CCC1F,-138.89,393.402
COC1CCCC(C(=O)N2CC(C)C2)C1F,-138.94,384.974
CC(NC1NCCCC1F)C1CCN(C)N1,-139.09,386.905
OC[C@H]1C=C[C@@H](NC2NCCCC2F)C1,-139.2,391.661
N#CCCN1CC(F)(C2CCCCC2)C1,-139.32,384.496
CC1CCCC(NC2CCNC2=O)C1F,-139.35,397.274
OC[C@@H]1C[C@H]1NC1NCCCC1F,-139.38,389.024
OC1(CNC2NCCCC2F)CCSC1,-139.39,400.802
COC1CC(NC(=O)C2CCOC2)CCC1F,-139.42,412.511
CC1CNCC(CNC2NCCCC2F)C1,-139.45,397.862
COC1CCC(C(=O)NC2CCNCC2F)CC1,-139.48,393.391
CC1NOC(C)C1CNC1NCCCC1F,-139.48,404.032
O=C1NCCC[C@@H]1NC1NCCCC1F,-139.5,385.07
FC1CNC2[NH]CCC2C1,-139.52,399.475
FC1CCCNC1NCC1CCCCN1,-139.55,396.659
OCC1CNC2CCC(F)CN12,-139.56,398.949
C[C@@H](O)CNC1NCCCC1F,-139.62,397.643
CC1NOC(CNC2CCCC(C)C2F)N1,-139.62,422.848
CC1CCCC(NCC2CNCN2C)C1F,-139.64,393.852
FC1CCCNC1NCC1CCOCC1,-139.66,391.186
COC1NCCCC1F,-139.68,394.662
CC1CCC(F)C(NCC2CCCNC2C)C1,-139.74,415.752
CC1CCC(F)C(OCC2NNC(C)O2)C1,-139.75,397.964
CC(C(=O)NC1CCNCC1F)C1CCOCC1,-139.83,410.033
COC1CCCC(C(=O)N2CCC(C)(O)C2)C1F,-139.92,384.525
CC1CCC(F)C(OCC2CNNN2C)C1,-139.94,411.99
FC1CCC(N2CCNCC2)NC1,-140.02,379.514
CC1CCC(F)C(OCC(=O)N2CCCC2)C1,-140.08,390.813
O=C(CC1CCOC1)NC1CCNCC1F,-140.76,414.938
CN(CC1CCCNC1)C(=O)NC1CCNCC1F,-140.78,392.639
CN(CC1CCC(C#N)CC1)C(=O)NC1CCNCC1F,-140.8,406.888
C[C@@H]1CN(C(=O)NC2CCNCC2F)C[C@H](C)O1,-140.98,392.34
O=C(NC1CCNCC1F)N1CCOCC1C1CC1,-141.0,406.866
CC1CCCN(C(=O)NC2CCNCC2F)CC1,-141.23,382.433
CC1CCC2C(C1F)NCCC2,-141.32,405.745
NC1CCC2C(C1F)CCNC2=O,-141.86,403.868
CCC1NCNC(-N2CCNC2)C1F,-141.88,386.811
CC1CC(CO)CN(C2CCC(F)CN2)C1,-141.92,397.199
CC1CCC(F)C2OC(C(=O)O)CC12,-142.1,399.719
Cl.FC1CNC2C(C1)CCN2,-142.61,301.439
COC1CCC(F)C(NC2CCNC2=O)C1,-143.91,419.601
CN(CC1NCCN1C)C1CCC(F)CN1,-144.27,388.889
CC(C)CNC1CCC(F)CN1,-144.41,398.692
O=C(NC1CCNCC1F)NC1CC1C1CCCCC1,-144.43,391.857
CC(C)N1CCC(NC(=O)NC2CCNCC2F)C1=O,-144.72,394.482
O=C(NCC1CCN2CCNC2C1)NC1CCNCC1F,-144.84,385.418
COC1CC(OC)C(NC(=O)N2CCCC2)CC1F,-145.06,411.539
O=C(CN1CC(F)CCC1=O)N1CCCC2CCCCC21,-146.27,395.95
CC1NC(C)C(F)C(-N2CCNC2)N1,-146.85,411.083
COC1CC(NC2CCNC2=O)CCC1F,-149.14,390.005
CC1NC(C)C(F)C(N2CCSCC2)N1,-149.58,399.49
COC1CCNC(CO)C1F,-151.41,429.34
CC1CC(NC2NCC(F)CN2)CS1,-155.0,396.472
FC1CNC(NCC2CC23CC3)NC1,-155.91,400.196
CCC(F)(CC)CC,-156.0,395.96
FC1CNC(N2C[C@@H]3C[C@H]2CS3)NC1,-156.52,403.746
CC1(C)CN(C2NCC(F)CN2)CCS1,-156.95,403.42
CN(CC1CCON1)C(=O)C1CC(F)C[NH]1,-164.27,408.501
NC1[NH]C(=O)NCC1F,-168.4,413.225
O=C(NC1[NH]C(=O)NCC1F)C1CCCC2C1CCC2,-169.65,412.359
[H]/C(F)=C(/[H])F,-186.0,372.095
F/C=C/F,-186.0,372.115
FCBr,-191.0,372.767
FCI,-191.0,376.577
CC1=CC([SH](CF)C2=CC=CC=C2)=C(C)C(C)=C1C,-207.0,385.699
[H]C(F)(CCCCCC)P(=O)(OCC)OCC,-228.0,416.936
